StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck
8/17/2021 20:11,8/17/2021 20:30,100,1148,TRUE,8/17/2021 20:30,R_3Gjj095b78A1rAv,,,,,anonymous,EN,Yes,60f829260b3c65454e1e89d0,Chrome,90.0.4430.93,Linux,412x846,Real,Fake,Real,Real,7
8/17/2021 20:12,8/17/2021 20:19,100,390,TRUE,8/17/2021 20:19,R_1qe6MI260kGuW8L,,,,,anonymous,EN,Yes,59f4b19405d1d60001f14289,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7
8/17/2021 20:13,8/17/2021 20:39,100,1582,TRUE,8/17/2021 20:39,R_tQZg4ODmQfD1P4B,,,,,anonymous,EN,Yes,60bbf2e93959bd2a77ca1f1f,Chrome,91.0.4472.167,CrOS x86_64 13904.97.0,1366x768,Fake,Fake,Fake,Real,7
8/17/2021 20:14,8/17/2021 20:28,100,827,TRUE,8/17/2021 20:28,R_1Qb9pHHLgvksR9J,,,,,anonymous,EN,Yes,60e9e8092cfc1f464753dd71,Chrome,92.0.4515.131,Windows NT 6.1,1280x800,Real,Fake,Fake,Fake,7
8/17/2021 20:16,8/17/2021 20:25,100,540,TRUE,8/17/2021 20:25,R_2TY0cuBM8yvKPlK,,,,,anonymous,EN,Yes,5f406d14ce2acb1ab60f648c,Chrome,92.0.4515.131,Windows NT 10.0,1600x900,Fake,Fake,Real,Real,7
8/17/2021 20:17,8/17/2021 20:31,100,803,TRUE,8/17/2021 20:31,R_3hnns7pBh4ASK9m,,,,,anonymous,EN,Yes,57bf14513c449a000189c89a,Chrome,92.0.4515.159,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7
8/17/2021 20:18,8/17/2021 20:36,100,1047,TRUE,8/17/2021 20:36,R_Qgqvh95UWii6h8d,,,,,anonymous,EN,Yes,6100ac910f7d49e1111e4bee,Chrome,92.0.4515.107,Macintosh,1440x900,Fake,Fake,Real,Real,7
8/17/2021 20:20,8/17/2021 20:25,100,286,TRUE,8/17/2021 20:25,R_3PiY4uzXCImtP7s,,,,,anonymous,EN,Yes,60fed34dbf45cd5946139a8e,Safari iPhone,14.1.2,iPhone,390x844,Fake,Real,Fake,Real,7
8/17/2021 20:26,8/17/2021 20:35,100,578,TRUE,8/17/2021 20:35,R_1qWWuHWit2DYoFn,,,,,anonymous,EN,Yes,5d3a2d1da46f450019cdf5d3,Chrome,88.0.4324.187,CrOS armv7l 13597.84.0,1920x1080,Fake,Fake,Fake,Fake,7
8/17/2021 20:27,8/17/2021 20:35,100,448,TRUE,8/17/2021 20:35,R_DujRukcXLyf3xgR,,,,,anonymous,EN,Yes,5fb9de27e62120924c5b2176,Chrome,92.0.4515.131,Macintosh,2560x1440,Fake,Fake,Real,Fake,7
8/17/2021 20:27,8/17/2021 20:40,100,736,TRUE,8/17/2021 20:40,R_3qlK7hPH1d4y6WT,,,,,anonymous,EN,Yes,5ad38729dfe710000183c244,Edge,92.0.902.67,Windows NT 10.0,1280x720,Real,Fake,Real,Real,7
8/17/2021 20:28,8/17/2021 20:38,100,601,TRUE,8/17/2021 20:38,R_22Q6uAnH5pC5hOV,,,,,anonymous,EN,Yes,5fd14598fd2de30f5eea2fc4,Safari,14.1.2,Macintosh,1024x1366,Fake,Fake,Fake,Real,7
8/17/2021 20:31,8/17/2021 20:43,100,729,TRUE,8/17/2021 20:43,R_2ruVeRWw8C50m7x,,,,,anonymous,EN,Yes,60fcd308ed9a6a969d097a75,Chrome,91.0.4472.77,Macintosh,1440x900,Fake,Real,Fake,Fake,7
8/17/2021 20:33,8/17/2021 20:41,100,471,TRUE,8/17/2021 20:41,R_2e2ttnIQeUmpTf4,,,,,anonymous,EN,Yes,60fcad8b8bac0383c5b9272b,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
8/17/2021 20:35,8/17/2021 20:52,100,993,TRUE,8/17/2021 20:52,R_2WNIPouvCPuzrQK,,,,,anonymous,EN,Yes,60fdd69580ed376b343c1796,Firefox,91,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
8/17/2021 20:38,8/17/2021 20:54,100,919,TRUE,8/17/2021 20:54,R_2QsNI3wtYgGPfVF,,,,,anonymous,EN,Yes,6100c59cd19d8852e9aa7b70,Chrome,92.0.4515.107,Macintosh,1680x1050,Fake,Fake,Fake,Fake,7
8/17/2021 20:39,8/17/2021 20:54,100,897,TRUE,8/17/2021 20:54,R_2XnzLuZJZsLG8qB,,,,,anonymous,EN,Yes,60fceaeb645a9f8225dee0ab,Safari iPhone,14.1.1,iPhone,375x667,Real,Fake,Fake,Real,7
8/17/2021 20:45,8/17/2021 20:57,100,721,TRUE,8/17/2021 20:57,R_2ypVgcCvJUtHBTW,,,,,anonymous,EN,Yes,58a2952076c5b7000166150a,Chrome,92.0.4515.131,Windows NT 6.1,1536x864,Fake,Fake,Real,Fake,7
8/17/2021 20:45,8/17/2021 21:08,100,1417,TRUE,8/17/2021 21:08,R_22m1nwXJ6PVtoNk,,,,,anonymous,EN,Yes,60fd87d36ab8d5b280c08e2e,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Real,Real,7
8/17/2021 20:46,8/17/2021 20:52,31,341,FALSE,8/18/2021 20:52,R_RE2x5isVlRxuMTv,,,,,anonymous,EN,Yes,5d506e6d4040a40016bb186a,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,,,,,
8/17/2021 20:48,8/17/2021 20:59,100,647,TRUE,8/17/2021 20:59,R_2f3QiN3ThhprlEB,,,,,anonymous,EN,Yes,5f5bac39ce8ed832aa378a53,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/17/2021 20:53,8/17/2021 20:59,100,391,TRUE,8/17/2021 20:59,R_qJx7baQvX0bZ61j,,,,,anonymous,EN,Yes,5fe64758bf7c8246fee7d3bc,Chrome,92.0.4515.159,Windows NT 6.1,1536x864,Fake,Fake,Fake,Real,7
8/17/2021 20:53,8/17/2021 20:55,15,152,FALSE,8/18/2021 20:55,R_yCK5pr5VJuXbGH7,,,,,anonymous,EN,Yes,,,,,,,,,,
8/17/2021 20:54,8/17/2021 21:13,100,1112,TRUE,8/17/2021 21:13,R_2Y9Xe6z2MbDxPe7,,,,,anonymous,EN,Yes,6100a281782ca857e97f7a1f,Chrome,92.0.4515.131,Android 11,800x1334,Fake,Fake,Fake,Real,7
8/17/2021 20:57,8/17/2021 21:08,100,661,TRUE,8/17/2021 21:08,R_3hbCGsqJgKc2mcI,,,,,anonymous,EN,Yes,60fd95c7fcce247f6c4dc27b,Chrome,92.0.4515.131,Windows NT 10.0,3840x1080,Fake,Fake,Fake,Real,7
8/17/2021 21:04,8/17/2021 21:15,100,690,TRUE,8/17/2021 21:15,R_2zokeZUi6bcDndl,,,,,anonymous,EN,Yes,5df2f2ed4c81b2201c6c782e,Firefox,90,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/17/2021 21:06,8/17/2021 21:14,31,465,FALSE,8/18/2021 21:14,R_3nJGXPPwqvIqWZq,,,,,anonymous,EN,Yes,60fda24415a4320bac06f613,Firefox,91,Windows NT 10.0,1600x900,,,,,
8/17/2021 21:07,8/17/2021 21:21,100,841,TRUE,8/17/2021 21:21,R_2aIYWlzNv08LqK8,,,,,anonymous,EN,Yes,60ffb17d56af264502ae0d80,Firefox,89,Windows NT 10.0,1280x720,Real,Fake,Fake,Fake,7
8/17/2021 21:10,8/17/2021 21:19,100,578,TRUE,8/17/2021 21:19,R_2rj5TMGOTuhj4Ao,,,,,anonymous,EN,Yes,60fdae2d0dbe6420405dc70b,Safari,14.1.2,Macintosh,834x1112,Real,Fake,Fake,Fake,7
8/17/2021 21:17,8/17/2021 21:37,100,1186,TRUE,8/17/2021 21:37,R_3EFrbHXziR1CbJL,,,,,anonymous,EN,Yes,60f4307f17576a9f8f36c79c,Safari,14.1.1,Macintosh,768x1024,Fake,Fake,Fake,Fake,7
8/17/2021 21:19,8/17/2021 21:26,100,468,TRUE,8/17/2021 21:26,R_3kv5AaVFWYW6Tyu,,,,,anonymous,EN,Yes,60ff2561b4d78d9922d5aaee,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Real,Real,Real,7
8/17/2021 21:23,8/17/2021 21:44,100,1244,TRUE,8/17/2021 21:44,R_2zBHqxtMoYTUAwH,,,,,anonymous,EN,Yes,5c89de28d810a700159dd315,Firefox,91,Linux x86_64,1366x768,Fake,Fake,Fake,Fake,7
8/17/2021 21:31,8/17/2021 21:42,100,651,TRUE,8/17/2021 21:42,R_9TU6cOl6nt46PuN,,,,,anonymous,EN,Yes,60fac16867a0c567a21a1c34,Chrome,91.0.4472.167,CrOS x86_64 13904.97.0,1366x768,Fake,Real,Real,Real,7
8/17/2021 21:32,8/17/2021 21:40,100,463,TRUE,8/17/2021 21:40,R_pN3uSOFsrybxNv3,,,,,anonymous,EN,Yes,59c0782e5364260001dc4740,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
8/17/2021 21:36,8/17/2021 21:36,31,11,FALSE,8/18/2021 21:36,R_3lDe1NXTz5dgS2R,,,,,anonymous,EN,Yes,610611f8944312ad9fdcb7d7,Safari iPhone,14.1.2,iPhone,390x844,,,,,
8/17/2021 21:39,8/17/2021 21:50,100,625,TRUE,8/17/2021 21:50,R_3QGkIQtDoVebplv,,,,,anonymous,EN,Yes,6056962634a5230dacdb63fc,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
8/17/2021 21:48,8/17/2021 21:56,100,467,TRUE,8/17/2021 21:56,R_3JdY40OaVZgnCuw,,,,,anonymous,EN,Yes,60fc63d3abde58361f31282d,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7
8/17/2021 21:49,8/17/2021 21:57,31,456,FALSE,8/18/2021 21:57,R_O2otxM6WLUSfIS5,,,,,anonymous,EN,Yes,60fc63d3abde58361f31282d,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,,,,,
8/17/2021 21:51,8/17/2021 21:54,100,181,TRUE,8/17/2021 21:54,R_RgI9QBBvENVzvJT,,,,,anonymous,EN,Yes,60ec54c58f88686dadb1a0c9,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/17/2021 21:54,8/17/2021 22:02,31,451,FALSE,8/18/2021 22:02,R_2xQtiGSZXxuAaCA,,,,,anonymous,EN,Yes,6100749ef91bd741f86d01c3,Chrome,92.0.4515.159,Android 9,360x740,,,,,
8/17/2021 22:00,8/17/2021 22:09,100,587,TRUE,8/17/2021 22:09,R_2xIRqolPk2q3ams,,,,,anonymous,EN,Yes,60fe250b3984cfdf32c05860,Chrome,91.0.4472.167,CrOS x86_64 13904.97.0,1366x768,Fake,Fake,Fake,Real,7
8/17/2021 22:08,8/17/2021 22:10,100,166,TRUE,8/17/2021 22:10,R_2rl5X3I0r9n5Nsd,,,,,anonymous,EN,Yes,60f9b6cb1755e9174ec3c29b,Firefox,91,Windows NT 10.0,1280x720,Real,Real,Fake,Real,7
8/17/2021 22:11,8/17/2021 22:14,100,142,TRUE,8/17/2021 22:14,R_2P7FOQy25b2EO9u,,,,,anonymous,EN,Yes,60eff272250eb4330de23d76,Firefox,91,Windows NT 10.0,1280x720,Real,Real,Real,Fake,7
8/17/2021 22:14,8/17/2021 22:22,100,484,TRUE,8/17/2021 22:22,R_1G1hIr3lSh3LeM1,,,,,anonymous,EN,Yes,60f97f81d3ccaa4ef801b02f,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Real,Real,Fake,Real,7
8/17/2021 22:15,8/17/2021 22:19,100,255,TRUE,8/17/2021 22:19,R_3nemPHgeABSRYFM,,,,,anonymous,EN,Yes,60fdb682a1a7fa188e068449,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
8/17/2021 22:16,8/17/2021 22:23,100,464,TRUE,8/17/2021 22:23,R_6DmHcKGertLrsnT,,,,,anonymous,EN,Yes,60fd1c40e4dea75bcd7741f7,Safari,14.1.2,Macintosh,810x1080,Real,Fake,Fake,Real,7
8/17/2021 22:18,8/17/2021 22:19,15,10,FALSE,8/18/2021 22:19,R_9zQON0t2zYf5JYJ,,,,,anonymous,EN,Yes,,,,,,,,,,
8/17/2021 22:19,8/17/2021 22:26,100,440,TRUE,8/17/2021 22:26,R_1cSak8sdaRHF5on,,,,,anonymous,EN,Yes,6100b8ec68f33db3c5aa1619,Safari iPhone,14.1.2,iPhone,375x812,Real,Fake,Real,Real,7
8/17/2021 22:19,8/17/2021 22:19,31,24,FALSE,8/18/2021 22:19,R_3JLaKWmB15vRLC0,,,,,anonymous,EN,Yes,60fd803c0b35589f68fe9deb,Chrome,92.0.4515.131,Android 11,393x786,,,,,
8/17/2021 22:19,8/17/2021 22:35,100,970,TRUE,8/17/2021 22:35,R_22qNqtQEl7XDk3z,,,,,anonymous,EN,Yes,60a494b9ce384122865f7175,Firefox,91,Macintosh,1440x900,Fake,Fake,Fake,Real,7
8/17/2021 22:19,8/17/2021 22:26,31,431,FALSE,8/18/2021 22:26,R_xhh2WKwKIUO8mSB,,,,,anonymous,EN,Yes,6102bbd277f2c3aae7372a31,Chrome iPhone,92.0.4515.90,iPhone,414x896,,,,,
8/17/2021 22:20,8/17/2021 22:20,31,13,FALSE,8/18/2021 22:20,R_1I5yOqQMx1Gs4Zu,,,,,anonymous,EN,Yes,6107210dda859f679bba56e1,Safari iPhone,14.1.2,iPhone,414x896,,,,,
8/17/2021 22:20,8/17/2021 22:23,100,159,TRUE,8/17/2021 22:23,R_1o7Ltdl7m8k2vie,,,,,anonymous,EN,Yes,60fa62428ac147b77190906e,Firefox,91,Windows NT 10.0,1280x720,Real,Real,Real,Real,7
8/17/2021 22:23,8/17/2021 22:34,100,624,TRUE,8/17/2021 22:34,R_2YmoAAFq2bIhG3i,,,,,anonymous,EN,Yes,6104aacd88c884a0b8217af6,Chrome,92.0.4515.131,Android 11,360x800,Real,Fake,Fake,Fake,7
8/17/2021 22:24,8/17/2021 22:27,100,157,TRUE,8/17/2021 22:27,R_2YFGnnSNoLeyJI0,,,,,anonymous,EN,Yes,6107210dda859f679bba56e1,Safari iPhone,14.1.2,iPhone,414x896,Real,Fake,Fake,Real,7
8/17/2021 22:24,8/17/2021 22:36,100,695,TRUE,8/17/2021 22:36,R_42xUVSqy42APbbP,,,,,anonymous,EN,Yes,60eb1a7c95641da67ae7d611,Safari,14.1.2,Macintosh,810x1080,Fake,Fake,Fake,Real,7
8/17/2021 22:25,8/17/2021 22:38,100,736,TRUE,8/17/2021 22:38,R_1DDehXj4VRy1mhO,,,,,anonymous,EN,Yes,60db2e2201fc431b5955e266,Safari,14.1.2,Macintosh,834x1194,Fake,Fake,Fake,Fake,7
8/17/2021 22:26,8/17/2021 22:29,100,209,TRUE,8/17/2021 22:29,R_25F1mtAbi4fq3TV,,,,,anonymous,EN,Yes,60fb93201266916eef1e65fd,Firefox,91,Windows NT 10.0,1280x720,Real,Real,Fake,Fake,7
8/17/2021 22:31,8/17/2021 22:56,100,1487,TRUE,8/17/2021 22:56,R_1k1ctKd6DZjPujz,,,,,anonymous,EN,Yes,60efdfa094e5d30a04fbace5,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Real,Fake,Fake,Real,7
8/17/2021 22:33,8/17/2021 22:42,100,536,TRUE,8/17/2021 22:42,R_2tF4akCZHcB7iWA,,,,,anonymous,EN,Yes,5dc5b9da48e7864247cbb939,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,Fake,Fake,Fake,Real,7
8/17/2021 22:33,8/17/2021 22:39,100,353,TRUE,8/17/2021 22:39,R_3QWUI9Z1xm9sipF,,,,,anonymous,EN,Yes,6107b447897a9bac18dc6bb6,Chrome,92.0.4515.159,Macintosh,1440x900,Real,Fake,Fake,Fake,7
8/17/2021 22:34,8/17/2021 22:36,100,110,TRUE,8/17/2021 22:36,R_2QEbJBhlDLFXVx3,,,,,anonymous,EN,Yes,60fd803c0b35589f68fe9deb,Chrome,92.0.4515.131,Android 11,393x786,Fake,Fake,Fake,Fake,7
8/17/2021 22:34,8/17/2021 22:39,100,331,TRUE,8/17/2021 22:39,R_1mXdhcsD6rcbr85,,,,,anonymous,EN,Yes,60fd54eeb92f1c8cdb0fc4bb,Chrome,92.0.4515.131,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7
8/17/2021 22:34,8/17/2021 22:48,100,842,TRUE,8/17/2021 22:48,R_3EtW3vOteMc45R0,,,,,anonymous,EN,Yes,60ba9c701eede3bf742ca6a9,Chrome,92.0.4515.131,Windows NT 10.0,1768x992,Fake,Fake,Fake,Real,7
8/17/2021 22:35,8/17/2021 22:44,100,519,TRUE,8/17/2021 22:44,R_2yqj5EC08u4DaVP,,,,,anonymous,EN,Yes,60f9873bcbfa6ba427099d1d,Chrome,93.0.4577.16,Linux x86_64,360x820,Real,Real,Real,Fake,7
8/17/2021 22:37,8/17/2021 22:45,100,500,TRUE,8/17/2021 22:45,R_21hVAPXmVgAmNGc,,,,,anonymous,EN,Yes,60fdde1ad72d136b4b20c402,Chrome,92.0.4515.131,Macintosh,1440x900,Fake,Fake,Real,Fake,7
8/17/2021 22:40,8/17/2021 22:50,31,612,FALSE,8/18/2021 22:50,R_2PzlzXl6eOi7jBf,,,,,anonymous,EN,Yes,60b18fbfb6c5d8edfaa5bed0,Chrome,92.0.4515.131,Windows NT 6.1,1093x615,,,,,
8/17/2021 22:41,8/17/2021 22:50,100,582,TRUE,8/17/2021 22:50,R_xlNTQtf2nqMdiRX,,,,,anonymous,EN,Yes,60ff0d67e626a48911ef27f6,Safari iPhone,13.1.2,iPhone,414x736,Fake,Real,Fake,Real,7
8/17/2021 22:41,8/17/2021 22:49,100,488,TRUE,8/17/2021 22:49,R_2w7gJlxYG0wKUit,,,,,anonymous,EN,Yes,5e3f3666b504fb19a5fe769e,Chrome,92.0.4515.131,Windows NT 10.0,1280x720,Fake,Fake,Fake,Fake,7
8/17/2021 22:44,8/17/2021 23:07,100,1322,TRUE,8/17/2021 23:07,R_bszhHOWkfBpJCY9,,,,,anonymous,EN,Yes,60d918a5c7d2b7b2c91bc17b,Chrome,92.0.4515.131,Macintosh,1680x1050,Fake,Fake,Fake,Real,7
8/17/2021 22:45,8/17/2021 23:11,100,1544,TRUE,8/17/2021 23:11,R_23ZtKcmnBai95ks,,,,,anonymous,EN,Yes,59fdb95b9b760100013a643c,Chrome,92.0.4515.131,Windows NT 10.0,1920x1080,Fake,Fake,Fake,Real,7
8/17/2021 22:47,8/17/2021 23:01,100,890,TRUE,8/17/2021 23:01,R_2Cg1BuxQy0GrQoK,,,,,anonymous,EN,Yes,60641f06b9c8e77f4605064a,Chrome,92.0.4515.131,Macintosh,1680x1050,Fake,Fake,Fake,Fake,7
8/17/2021 22:47,8/17/2021 22:54,100,443,TRUE,8/17/2021 22:54,R_2P6CBDMzp6MIOuM,,,,,anonymous,EN,Yes,61022a84042923c389bf1499,Safari,14.1,Macintosh,1440x900,Real,Fake,Fake,Real,7
8/17/2021 22:50,8/17/2021 22:59,100,538,TRUE,8/17/2021 22:59,R_22VUGx3JXfuFEoO,,,,,anonymous,EN,Yes,6100372e3a116cb5cb36ebea,Chrome,92.0.4515.131,Windows NT 6.1,1280x800,Real,Fake,Real,Real,7
8/17/2021 22:52,8/17/2021 23:08,100,969,TRUE,8/17/2021 23:08,R_2fj1npwghbCaaQs,,,,,anonymous,EN,Yes,60ff57e5154dbec052c4fba2,Chrome,92.0.4515.130,CrOS x86_64 13982.69.0,1366x768,Fake,Fake,Fake,Real,7
8/17/2021 22:52,8/17/2021 22:53,31,18,FALSE,8/18/2021 22:53,R_3Kqs5hvYghDMMR3,,,,,anonymous,EN,Yes,60fdda6e481b5fb2a63b5e82,Safari iPhone,14.1.2,iPhone,390x844,,,,,
8/17/2021 22:53,8/17/2021 23:07,100,795,TRUE,8/17/2021 23:07,R_YR1el7NsfN6sUil,,,,,anonymous,EN,Yes,5ebc74759921f30c68adcc7a,Safari,14.1.2,Macintosh,810x1080,Real,Fake,Real,Fake,7
8/17/2021 22:59,8/17/2021 23:01,100,139,TRUE,8/17/2021 23:01,R_3rUn9PBZVz394Ji,,,,,anonymous,EN,Yes,60fc679c2427dcec5e54cbd7,Chrome,92.0.4515.131,Windows NT 10.0,1536x864,Fake,Real,Fake,Fake,7
8/17/2021 23:01,8/17/2021 23:11,100,589,TRUE,8/17/2021 23:11,R_3NPXfr8N5dGeNWE,,,,,anonymous,EN,Yes,61004b2540d36a3bcecc2c3b,Safari iPhone,14.1.2,iPhone,414x896,Real,Real,Fake,Fake,7
8/17/2021 23:05,8/17/2021 23:24,100,1114,TRUE,8/17/2021 23:24,R_3ND0LqUTs2Igc6A,,,,,anonymous,EN,Yes,610536bd3533c7e93ce89d2f,Chrome,92.0.4515.107,Macintosh,1440x900,Fake,Fake,Real,Real,7
8/17/2021 23:07,8/17/2021 23:09,100,139,TRUE,8/17/2021 23:09,R_1drSpXlTtoehMVS,,,,,anonymous,EN,Yes,60fe0d35cd54ac2345321a0d,Safari iPhone,14.1.2,iPhone,414x896,Real,Fake,Fake,Fake,7
8/17/2021 23:11,8/17/2021 23:11,31,9,FALSE,8/18/2021 23:11,R_1hzp2ReQ1IkIFYo,,,,,anonymous,EN,Yes,6103029c4532e2dcc65efe45,Safari iPhone,14.1.1,iPhone,375x667,,,,,
8/17/2021 23:12,8/17/2021 23:21,100,568,TRUE,8/17/2021 23:21,R_1jCb6JQlRQmUjY7,,,,,anonymous,EN,Yes,5dd3d082ed36493b905e87dc,Firefox,91,Windows NT 10.0,1536x864,Real,Fake,Fake,Fake,7
8/17/2021 23:12,8/17/2021 23:33,100,1274,TRUE,8/17/2021 23:33,R_2tutNpordhr9e9j,,,,,anonymous,EN,Yes,60fed9df41fc924b7642a60f,Chrome,99.0.7113.93,Windows NT 10.0,360x800,Real,Fake,Fake,Fake,7
8/17/2021 23:12,8/17/2021 23:19,100,412,TRUE,8/17/2021 23:19,R_2RWYqFAYLR0jagr,,,,,anonymous,EN,Yes,6103029c4532e2dcc65efe45,Chrome,87.0.4280.88,Macintosh,1440x900,Real,Real,Real,Real,7
8/17/2021 23:13,8/17/2021 23:21,100,479,TRUE,8/17/2021 23:21,R_12fepcsdEzvUIHn,,,,,anonymous,EN,Yes,60bbdc967521b669f98239ec,Chrome,99.0.7113.93,Windows NT 10.0,360x800,Real,Fake,Fake,Real,7
8/17/2021 23:13,8/17/2021 23:17,92,267,FALSE,8/18/2021 23:17,R_3luaBpQg2jVUmdZ,,,,,anonymous,EN,Yes,60fcf796fd36a24a56b8f8b4,Chrome,99.0.7113.93,Windows NT 10.0,360x800,Real,Fake,Real,Real,7
8/17/2021 23:18,8/17/2021 23:44,100,1538,TRUE,8/17/2021 23:44,R_2aQf3FZePikT0Mr,,,,,anonymous,EN,Yes,60df42da9ec2deeb6314be02,Chrome,99.0.7113.93,Windows NT 10.0,360x760,Real,Real,Fake,Fake,7
8/17/2021 23:19,8/17/2021 23:29,100,580,TRUE,8/17/2021 23:29,R_3PGLwca1pZKKkWh,,,,,anonymous,EN,Yes,6101a0265b6ccc9084adc6a7,Safari iPhone,14.0.3,iPhone,414x736,Real,Fake,Real,Real,7
8/17/2021 23:22,8/17/2021 23:22,31,28,FALSE,8/18/2021 23:22,R_3Lea2xzqhJ3sh03,,,,,anonymous,EN,Yes,60f7127648c5870dc733f1bc,Edge,92.0.902.73,Windows NT 10.0,1920x1080,,,,,
8/17/2021 23:22,8/17/2021 23:26,100,215,TRUE,8/17/2021 23:26,R_3yBOMQ2RSpzEwO5,,,,,anonymous,EN,Yes,60bbdc967521b669f98239ec,Chrome,99.0.7113.93,Windows NT 10.0,360x800,Real,Fake,Fake,Real,7
8/17/2021 23:23,8/17/2021 23:34,31,664,FALSE,8/18/2021 23:34,R_3fJCZT7t1MKjlTC,,,,,anonymous,EN,Yes,60df44aeee8e95752f098b10,Chrome,99.0.7113.93,Windows NT 10.0,360x800,,,,,
8/17/2021 23:23,8/17/2021 23:44,100,1230,TRUE,8/17/2021 23:44,R_2WBx9sJkVGg8ukv,,,,,anonymous,EN,Yes,6101df9705d4006a6f6b485e,Chrome,92.0.4515.159,Windows NT 10.0,811x456,Fake,Fake,Fake,Real,7
8/17/2021 23:23,8/17/2021 23:33,100,614,TRUE,8/17/2021 23:33,R_DCualp8lc58Xdbb,,,,,anonymous,EN,Yes,60c4f812c262dc22ebd47ab6,Chrome,92.0.4515.159,Windows NT 10.0,2000x1334,Real,Fake,Fake,Fake,7
8/17/2021 23:24,8/17/2021 23:29,31,330,FALSE,8/18/2021 23:29,R_PN87Ff4EnpDkibf,,,,,anonymous,EN,Yes,60bbd27ee622133a2b704407,Chrome,88.0.4324.152,Linux x86_64,360x640,,,,,
8/17/2021 23:26,8/17/2021 23:35,100,560,TRUE,8/17/2021 23:35,R_3HoVOrLCDhL5CRL,,,,,anonymous,EN,Yes,580bea98827ca10001db514e,Chrome,92.0.4515.131,Windows NT 10.0,1680x1050,Real,Fake,Fake,Real,7
8/17/2021 23:29,8/17/2021 23:43,100,835,TRUE,8/17/2021 23:43,R_ZrEl74CMpYdExeV,,,,,anonymous,EN,Yes,610272b792467ffae049b859,Chrome,92.0.4515.131,Macintosh,1440x900,Real,Fake,Fake,Real,7
8/17/2021 23:32,8/17/2021 23:44,31,738,FALSE,8/18/2021 23:44,R_TnOwSOFfoiMdPbz,,,,,anonymous,EN,Yes,60f838095603e27ca51820a7,Safari,13.1.3,Macintosh,1920x1080,,,,,
8/17/2021 23:33,8/17/2021 23:43,100,583,TRUE,8/17/2021 23:43,R_1IS4GnHacj7CyRX,,,,,anonymous,EN,Yes,610779c69dc818471aeed380,Chrome,92.0.4515.131,Windows NT 10.0,2560x1440,Fake,Fake,Real,Real,7
8/17/2021 23:34,8/17/2021 23:59,100,1508,TRUE,8/17/2021 23:59,R_6FHl8aYnd6m7DQl,,,,,anonymous,EN,Yes,60faec0aa6a497679e3efb4d,Chrome,92.0.4515.115,Android 10,393x851,Real,Real,Real,Fake,7
8/17/2021 23:43,8/17/2021 23:51,100,449,TRUE,8/17/2021 23:51,R_3Hn9jmLQ8j9mEsl,,,,,anonymous,EN,Yes,6103a3a989da9a10fa891938,Chrome,92.0.4515.131,Windows NT 10.0,1080x1920,Fake,Fake,Real,Real,7
8/17/2021 23:46,8/18/2021 0:07,100,1254,TRUE,8/18/2021 0:07,R_2t4n79hfA2nn7tB,,,,,anonymous,EN,Yes,60f823e0a06651656272f47c,Chrome,91.0.4472.164,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7
8/18/2021 0:00,8/18/2021 0:22,100,1290,TRUE,8/18/2021 0:22,R_rkwR5FewKE8Kkvf,,,,,anonymous,EN,Yes,60fce52524bda94d555954d7,Chrome,93.0.4577.22,Android 10,360x800,Real,Fake,Real,Fake,7
8/18/2021 0:03,8/18/2021 0:18,100,915,TRUE,8/18/2021 0:18,R_3JBZuEx5cgKZPeb,,,,,anonymous,EN,Yes,6102efc4b15dcadb22d8d1d4,Safari iPhone,14.1.1,iPhone,414x896,Real,Real,Fake,Fake,7
