StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,lt_medicare,sms_disability,lt_suspension,sms_redcross,attentionCheck,psid,pid
7/10/2021 18:32,7/10/2021 18:54,IP Address,100,1333,TRUE,7/10/2021 18:54,R_2RQic04qGbPJdoK,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 6.2,1366x768,Fake,Fake,Real,Real,7,J9ezj6XGQNMP2FcqfOANNQ**,1270236130
7/9/2021 19:39,7/9/2021 19:43,IP Address,50,224,FALSE,7/10/2021 19:43,R_32IV9A83QZjiOC1,,,,,anonymous,EN,Yes,Firefox,89,Macintosh,1440x900,,,,,,J9ezj6XGQNOo33PCBuM1zA**,1504403018
7/9/2021 20:58,7/9/2021 21:00,IP Address,17,74,FALSE,7/10/2021 21:00,R_3HvNKgZ6irH9G6I,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNO_jQlp4GbQpw**,1506005463
7/10/2021 21:28,7/10/2021 21:28,IP Address,100,29,TRUE,7/10/2021 21:28,R_2aWbsRkEZd4zQKJ,,,,,anonymous,EN,Yes,AppleWebKit,605.1.15,Macintosh,820x1180,Real,Fake,Real,Fake,7,J9ezj6XGQNP-77xLHZCvng**,1637157011
7/10/2021 21:35,7/10/2021 21:36,IP Address,100,62,TRUE,7/10/2021 21:36,R_3oHKXdKTvjdZRYU,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Real,Real,Fake,7,J9ezj6XGQNMcf5BDxtiTNw**,1612668633
7/9/2021 22:41,7/9/2021 22:42,IP Address,17,52,FALSE,7/10/2021 22:42,R_7Qgz1wnjNOQhDeV,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPD2X467icFDw**,1502949338
7/10/2021 23:09,7/10/2021 23:13,IP Address,100,240,TRUE,7/10/2021 23:13,R_33qHkFDPgBP3Lwq,,,,,anonymous,EN,Yes,AppleWebKit,605.1.15,Macintosh,810x1080,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMhWI71BS4n1Q**,1316832084
7/9/2021 23:19,7/9/2021 23:25,IP Address,17,345,FALSE,7/10/2021 23:25,R_3jYycdQvXWAEFI8,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPt1xUq2ErkZQ**,1504090764
7/9/2021 23:23,7/9/2021 23:25,IP Address,17,119,FALSE,7/10/2021 23:25,R_vjp8ohidWe34F21,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNKG97JY9LSAw**,1556721659
7/10/2021 0:32,7/10/2021 0:32,IP Address,17,11,FALSE,7/11/2021 0:32,R_1F2kSviXsrdX40j,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMABWDAHMBwPQ**,1502763311
7/11/2021 0:36,7/11/2021 0:43,IP Address,100,423,TRUE,7/11/2021 0:43,R_217JjkT6wlOcyk5,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1920x1080,Fake,Real,Real,Real,7,J9ezj6XGQNMkRXfwf7FNKw**,1504415591
7/11/2021 2:12,7/11/2021 2:13,IP Address,100,68,TRUE,7/11/2021 2:13,R_bC2qZCPVacO3JKh,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1280x800,Fake,Fake,Real,Real,7,J9ezj6XGQNMzceVyjPrImw**,1434791847
7/10/2021 2:18,7/10/2021 2:20,IP Address,17,111,FALSE,7/11/2021 2:20,R_b8BI7OK53jjOaAh,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNnjDMwSb2yCw**,1502031461
7/10/2021 5:10,7/10/2021 5:11,IP Address,17,70,FALSE,7/11/2021 5:11,R_1kMRdiSVNFMVQEc,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNBzunfx_ncKg**,1506063823
7/10/2021 5:18,7/10/2021 5:19,IP Address,17,39,FALSE,7/11/2021 5:19,R_Ah2ntlj4z1U8Qbn,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNM_Mcpm3zVp9g**,1502033315
7/10/2021 5:35,7/10/2021 5:36,IP Address,17,39,FALSE,7/11/2021 5:36,R_Zk0zoBfqnyfPVzX,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPWFzKd130wtw**,1444410735
7/10/2021 5:58,7/10/2021 5:59,IP Address,17,60,FALSE,7/11/2021 5:59,R_31SHmVKxswhmHSE,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPANU2-oVDdAA**,1415769241
7/10/2021 6:39,7/10/2021 6:41,IP Address,17,92,FALSE,7/11/2021 6:41,R_2zbwlzI21exycK4,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPLif8J8Pkz9w**,1500969392
7/10/2021 7:49,7/10/2021 7:49,IP Address,17,24,FALSE,7/11/2021 7:49,R_2QYFHqvHNHPDPd2,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNhAHNhjPvrYg**,1501216928
7/10/2021 8:02,7/10/2021 8:02,IP Address,17,16,FALSE,7/11/2021 8:02,R_Y4SEZfNmz2i0Htv,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMcBaiTSIlB2A**,1502056998
7/11/2021 8:03,7/11/2021 8:11,IP Address,100,465,TRUE,7/11/2021 8:11,R_1BW0vtvknONdCCm,,,,,anonymous,EN,Yes,Edge,91.0.864.64,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,7,J9ezj6XGQNNBzlwav6kjHQ**,1537706083
7/10/2021 8:15,7/10/2021 8:16,IP Address,17,60,FALSE,7/11/2021 8:16,R_1F5IM0LK3XZUmVg,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMl0tri8UZu3Q**,1945562294
7/10/2021 9:53,7/10/2021 10:02,IP Address,17,531,FALSE,7/11/2021 10:02,R_2B4GPpDcN2Kt6xJ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNP4LTlbV4zAfQ**,1502774812
7/11/2021 10:08,7/11/2021 10:13,IP Address,100,289,TRUE,7/11/2021 10:13,R_3jeNCMmd6VxIxNE,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNNm-twnNSLNDg**,1249822087
7/10/2021 10:26,7/10/2021 10:26,IP Address,17,33,FALSE,7/11/2021 10:26,R_3lPpjHlWZ0ZOfOF,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMyBLfzWZiC3A**,1817068696
7/10/2021 11:08,7/10/2021 11:08,IP Address,42,32,FALSE,7/11/2021 11:08,R_1mypHb1rBxL3e3b,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,,,,,,J9ezj6XGQNO2ryvRg89gkQ**,1501200865
7/11/2021 10:29,7/11/2021 11:11,IP Address,100,2516,TRUE,7/11/2021 11:11,R_zdlidPN3J3lLQid,,,,,anonymous,EN,Yes,Chrome,86.0.4230.1,Windows NT 6.1,1366x768,Real,Real,Fake,Fake,7,J9ezj6XGQNOZ_uK16ukxkg**,1831756687
7/10/2021 11:10,7/10/2021 11:12,IP Address,17,72,FALSE,7/11/2021 11:12,R_3ESEFult0sBYauS,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMuUxedz_iGWw**,1505570377
7/10/2021 11:22,7/10/2021 11:23,IP Address,17,35,FALSE,7/11/2021 11:23,R_2xxxHz3gzHBghPa,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOrTMjoQSb9LQ**,1503899147
7/10/2021 12:01,7/10/2021 12:01,IP Address,17,38,FALSE,7/11/2021 12:01,R_2dDO5M4znlTkpKG,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOn5CezVV2RzA**,1228682353
7/10/2021 12:09,7/10/2021 12:10,IP Address,17,21,FALSE,7/11/2021 12:10,R_3lttOtXuhBrumbQ,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOV6BX7VMUPww**,1504414120
7/10/2021 12:49,7/10/2021 12:49,IP Address,17,26,FALSE,7/11/2021 12:49,R_3frCvfriIBzuMMX,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPh3iek01L6Dg**,1504903355
7/10/2021 14:13,7/10/2021 14:14,IP Address,17,30,FALSE,7/11/2021 14:14,R_2f8qyap2tsAZNze,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPUHUN0x8B3OA**,1505214285
7/11/2021 18:56,7/11/2021 19:05,IP Address,100,501,TRUE,7/11/2021 19:05,R_2P5x3ORXV1YLVhE,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Real,Fake,Fake,Fake,7,J9ezj6XGQNMUwEyOMyTmAQ**,1502951505
7/11/2021 20:25,7/11/2021 20:30,IP Address,100,247,TRUE,7/11/2021 20:30,R_1qUlBf5auWSRWcF,,,,,anonymous,EN,Yes,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNayhPsz_6lbw**,1502976004
7/10/2021 20:33,7/10/2021 20:34,IP Address,33,82,FALSE,7/11/2021 20:34,R_3Hh5dpOpkTbGQMS,,,,,anonymous,EN,Yes,Firefox,89,Linux x86_64,1600x900,,,,,,J9ezj6XGQNOTo2zPyYqa9g**,1503520202
7/10/2021 21:00,7/10/2021 21:01,IP Address,17,25,FALSE,7/11/2021 21:01,R_2DLFNnTeojjF0V6,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPX-nhPcK8K8g**,1932588179
7/11/2021 21:52,7/11/2021 21:54,IP Address,100,167,TRUE,7/11/2021 21:54,R_1ok95cN0MZOjRir,,,,,anonymous,EN,Yes,Chrome,90.0.4430.85,Windows NT 10.0,1280x720,Real,Real,Real,Real,7,J9ezj6XGQNOt_o0JGxckZw**,1851931742
7/11/2021 22:27,7/11/2021 22:30,IP Address,100,174,TRUE,7/11/2021 22:30,R_SOz3YX78DtDCzap,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1536x864,Fake,Fake,Fake,Fake,7,J9ezj6XGQNO4Bm0XvSxQEA**,1503767981
7/11/2021 22:46,7/11/2021 22:48,IP Address,100,120,TRUE,7/11/2021 22:48,R_2xRD3D600SlWmdL,,,,,anonymous,EN,Yes,Firefox,78,Macintosh,1280x800,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMuo9Oo2uV7Kw**,1505615260
7/10/2021 22:47,7/10/2021 22:53,IP Address,17,347,FALSE,7/11/2021 22:53,R_33rSJ0naTBCPYhA,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1536x960,,,,,,J9ezj6XGQNOAjcCKbR5qGg**,1229423252
7/11/2021 22:58,7/11/2021 23:00,IP Address,100,95,TRUE,7/11/2021 23:00,R_3hDu9cn5IJSWnYx,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1440x900,Fake,Fake,Fake,Fake,7,J9ezj6XGQNMxV_HUK85l1w**,1503559469
7/11/2021 3:54,7/11/2021 3:58,IP Address,17,240,FALSE,7/12/2021 3:58,R_T0YH85GdygYgQ9P,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMUdKGp1ex2SA**,1502981603
7/11/2021 4:03,7/11/2021 4:04,IP Address,17,58,FALSE,7/12/2021 4:04,R_31RTXHtQ5eGZwk6,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOoGY2qLQE5Fw**,1502434174
7/12/2021 5:32,7/12/2021 5:35,IP Address,100,215,TRUE,7/12/2021 5:35,R_sX7DEr4jiz5fQ0F,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNMhgdRTYcvakQ**,1741000788
7/12/2021 5:57,7/12/2021 6:00,IP Address,100,172,TRUE,7/12/2021 6:00,R_1GDYlxC57njUn5f,,,,,anonymous,EN,Yes,Chrome,89.0.4389.90,Windows NT 10.0,1280x720,Fake,Real,Fake,Fake,7,J9ezj6XGQNNjzFdKIF2YDQ**,1397664789
7/12/2021 6:01,7/12/2021 6:02,IP Address,100,5,TRUE,7/12/2021 6:02,R_1eQaM18lmFwdApJ,,,,,anonymous,EN,No,,,,,,,,,,J9ezj6XGQNORPOekJWYcwQ**,1503997105
7/12/2021 6:17,7/12/2021 6:20,IP Address,100,192,TRUE,7/12/2021 6:20,R_CfVxwAY1hUTYELv,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,7,J9ezj6XGQNNzzOLbIJOnKg**,1503784384
7/11/2021 7:07,7/11/2021 7:08,IP Address,17,56,FALSE,7/12/2021 7:08,R_6guf3JYtfo72lz3,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNMjn_Rx_9MNcw**,1194132912
7/12/2021 7:58,7/12/2021 7:59,IP Address,100,48,TRUE,7/12/2021 7:59,R_31v1BPCnBtnklGu,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Real,7,J9ezj6XGQNODOdTcTOo-qQ**,1503752354
7/12/2021 8:22,7/12/2021 8:24,IP Address,100,105,TRUE,7/12/2021 8:24,R_2Y5GlPYYOpuGWZW,,,,,anonymous,EN,Yes,Chrome,91.0.4472.120,Android 11,1250x750,Real,Real,Fake,Fake,7,J9ezj6XGQNOF7UDZn0Vakw**,1774988998
7/12/2021 8:33,7/12/2021 8:40,IP Address,100,410,TRUE,7/12/2021 8:40,R_ROz8zAtVkN1h1Dj,,,,,anonymous,EN,Yes,Firefox,89,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,7,J9ezj6XGQNNTZCeWMWAKGg**,1250114657
7/11/2021 9:47,7/11/2021 9:48,IP Address,17,73,FALSE,7/12/2021 9:48,R_24Jo0BJnKoayS8B,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNVtrtZfekMtA**,1434631090
7/12/2021 9:52,7/12/2021 9:54,IP Address,100,155,TRUE,7/12/2021 9:54,R_1dGGkOQ4Hs239wE,,,,,anonymous,EN,Yes,Safari iPad,12.1.2,iPad,768x1024,Fake,Fake,Fake,Fake,7,J9ezj6XGQNP7-4YAzgUJGw**,1503718835
7/11/2021 11:03,7/11/2021 11:09,IP Address,17,337,FALSE,7/12/2021 11:09,R_bkH8CNY2ubYEGpr,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNZC5BowHkRGg**,1104522620
7/11/2021 12:40,7/11/2021 12:50,IP Address,17,617,FALSE,7/12/2021 12:51,R_1nUASHhLFKEm2eo,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNP5tdPDBNs6DQ**,1502777229
7/12/2021 13:02,7/12/2021 13:07,IP Address,100,265,TRUE,7/12/2021 13:07,R_322QZ0tnv2vB6JP,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1920x1080,Real,Fake,Fake,Fake,7,J9ezj6XGQNNhg1mH8t_8_A**,1502103085
7/12/2021 13:37,7/12/2021 13:38,IP Address,100,71,TRUE,7/12/2021 13:38,R_3rIkAdYpPOSII2U,,,,,anonymous,EN,Yes,MSIE,11,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,7,J9ezj6XGQNMEI7atqBvaLQ**,1501344693
7/12/2021 14:00,7/12/2021 14:15,IP Address,100,886,TRUE,7/12/2021 14:15,R_AAqOJRxjaxdQ3q9,,,,,anonymous,EN,Yes,Edge,91.0.864.67,Windows NT 10.0,1372x772,Real,Fake,Fake,Real,7,J9ezj6XGQNMOqwx8qYQqMw**,1123288013
7/12/2021 2:36,7/12/2021 2:38,IP Address,17,143,FALSE,7/13/2021 2:38,R_3HCFAX9riMc7bE9,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPtf04NxpbOAw**,1831165730
7/13/2021 3:07,7/13/2021 3:09,IP Address,100,100,TRUE,7/13/2021 3:09,R_1OUpBxqFXW7DQW6,,,,,anonymous,EN,Yes,Chrome,90.0.4430.85,Windows NT 6.3,1366x768,Real,Real,Real,Real,7,J9ezj6XGQNOysJhT-OlWDQ**,1967454631
7/12/2021 6:01,7/12/2021 6:01,IP Address,17,23,FALSE,7/13/2021 6:01,R_2ASu2LKN6vxh1p5,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNORPOekJWYcwQ**,1503997105
7/12/2021 8:20,7/12/2021 8:21,IP Address,17,31,FALSE,7/13/2021 8:21,R_2s4ONJ6jyWUS3K8,,,,,anonymous,EN,Yes,Chrome,91.0.4472.120,Android 11,750x1250,,,,,,J9ezj6XGQNOF7UDZn0Vakw**,1774988998
7/13/2021 9:21,7/13/2021 9:23,IP Address,100,62,TRUE,7/13/2021 9:23,R_1r8lghSQLuTeMLx,,,,,anonymous,EN,Yes,Chrome,91.0.4472.124,Windows NT 10.0,1366x768,Fake,Real,Fake,Fake,7,J9ezj6XGQNM8cOK2H_SkQg**,1502039122
7/12/2021 9:34,7/12/2021 9:35,IP Address,17,23,FALSE,7/13/2021 9:35,R_2a8fvH5cX2makcN,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOLfxBTXrBmag**,1504475542
7/12/2021 10:51,7/12/2021 10:52,IP Address,17,23,FALSE,7/13/2021 10:52,R_1CioZozTyaWZnUd,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNOIALHjlJjgkQ**,1504892577
7/12/2021 10:53,7/12/2021 10:53,IP Address,17,12,FALSE,7/13/2021 10:53,R_SSOEcfn3xigotC9,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNNXDuTEVy7bzQ**,1502431621
7/12/2021 16:42,7/12/2021 16:46,IP Address,17,229,FALSE,7/13/2021 16:46,R_12inZ4ajLDrfuDR,,,,,anonymous,EN,Yes,,,,,,,,,,J9ezj6XGQNPn9wecbyfUwg**,1504440337
