StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
5/20/2021 10:26,5/20/2021 10:33,IP Address,100,425,TRUE,5/20/2021 10:33,R_3rNemC8ySnaS9XE,,anonymous,EN,Yes,5bc5552a23ecbb00012d6cb5,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Someone claiming to be from your company (but wasn't),No,,7,notSet
5/20/2021 10:27,5/20/2021 10:31,IP Address,100,225,TRUE,5/20/2021 10:31,R_C9VheJDhFtroNDH,,anonymous,EN,Yes,5c0fb019a166d7000138909b,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Other,No,,7,notSet
5/20/2021 10:31,5/20/2021 10:32,IP Address,26,109,FALSE,5/21/2021 10:32,R_2ATIaT8uBEXF9vP,,anonymous,EN,Yes,60039f10910e80100d93520f,Chrome iPhone,87.0.4280.163,iPhone,375x667,Real,,,,,,,,,,,,,,,,notSet
5/20/2021 10:33,5/20/2021 10:39,IP Address,100,325,TRUE,5/20/2021 10:39,R_3HNgUeopY5y4xDn,,anonymous,EN,Yes,60039f10910e80100d93520f,Chrome iPhone,87.0.4280.163,iPhone,375x667,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Other,No,,7,notSet
5/20/2021 10:34,5/20/2021 10:40,IP Address,100,351,TRUE,5/20/2021 10:40,R_3k7JS6VDx66SX2e,,anonymous,EN,Yes,5ecbe5e254cc883c02f52be8,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Real,Someone claiming to be from another government agency (but wasn't),No,,7,notSet
5/20/2021 10:36,5/20/2021 10:39,IP Address,100,184,TRUE,5/20/2021 10:39,R_2YKeEwH9lnPa7tQ,,anonymous,EN,Yes,5cf8219836869400193acf21,Chrome iPad,87.0.4280.163,iPad,810x1080,Real,Fake,Real,Real,Fake,Real,Real,Fake,Real,Fake,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 10:38,5/20/2021 10:41,IP Address,100,217,TRUE,5/20/2021 10:41,R_1jf6IQGPSsZD2EB,,anonymous,EN,Yes,5a4fab63eedc32000141ec5c,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 10:41,5/20/2021 10:44,IP Address,100,216,TRUE,5/20/2021 10:44,R_ULLVuXDDZjzTvgZ,,anonymous,EN,Yes,57223b1c01ed330011374d93,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/20/2021 10:41,5/20/2021 15:52,IP Address,17,18627,FALSE,5/21/2021 15:52,R_2do4NJHowrNAsx7,,anonymous,EN,Yes,Steve,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,notSet
5/20/2021 10:43,5/20/2021 10:52,IP Address,100,508,TRUE,5/20/2021 10:52,R_3p41eMlcTkMDxq4,,anonymous,EN,Yes,5ff1fd761d6cb468718cdbeb,Chrome,88.0.4324.208,CrOS x86_64 13597.105.0,1536x864,Real,Real,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 10:45,5/20/2021 10:53,IP Address,100,422,TRUE,5/20/2021 10:53,R_ZpLEg5HELgWaZTr,,anonymous,EN,Yes,5f3678f5997c28018ad180d5,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Real,Fake,Real,Real,Fake,Fake,Fake,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 10:46,5/20/2021 11:01,IP Address,100,917,TRUE,5/20/2021 11:01,R_2wFtFxRlRExBIAD,,anonymous,EN,Yes,5ddc44d65a40f2bb49218200,Chrome,90.0.4430.210,Android 7.0,360x640,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 10:51,5/20/2021 11:07,IP Address,100,933,TRUE,5/20/2021 11:07,R_2V9dkOzRjECKN3S,,anonymous,EN,Yes,5bf9b46ccad1240001e8a496,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
5/20/2021 10:53,5/20/2021 11:05,IP Address,100,716,TRUE,5/20/2021 11:05,R_XzEfTh0qcCX1dOV,,anonymous,EN,Yes,5fefa70c30cadfb105b65915,Firefox,88,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 10:54,5/20/2021 11:10,IP Address,100,970,TRUE,5/20/2021 11:10,R_1Fhn7kv0BesMLu3,,anonymous,EN,Yes,60831f4d98e71bbbe8a85ee2,Firefox,88,Windows NT 10.0,1536x864,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 10:55,5/20/2021 11:01,IP Address,100,379,TRUE,5/20/2021 11:01,R_338rGMXskNhwKZ3,,anonymous,EN,Yes,5e9c4666d28cb0023c8d43a5,Chrome,90.0.4430.212,Windows NT 10.0,1536x960,Fake,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 10:58,5/20/2021 11:00,IP Address,30,143,FALSE,5/21/2021 11:00,R_2eQIvhCuqyGAZBG,,anonymous,EN,Yes,5d615f7632cfbd001b1b6dcb,Chrome,90.0.4430.212,Windows NT 6.1,1536x864,Real,Fake,,,,,,,,,,,,,,,notSet
5/20/2021 10:58,5/20/2021 11:01,IP Address,100,178,TRUE,5/20/2021 11:01,R_33kXobei7Cp3bNw,,anonymous,EN,Yes,5d30d94d6c17550001d3ba17,Chrome,90.0.4430.93,Macintosh,1280x800,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:02,5/20/2021 11:12,IP Address,100,595,TRUE,5/20/2021 11:12,R_3gO9nCJZGB8ON0Y,,anonymous,EN,Yes,574cca765e5491000f3c89e0,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:04,5/20/2021 11:07,IP Address,100,156,TRUE,5/20/2021 11:07,R_10IcsBo0yBF2BbK,,anonymous,EN,Yes,60182dbd804fd3028b601888,Chrome,90.0.4430.72,Macintosh,1440x900,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/20/2021 11:07,5/20/2021 11:13,IP Address,100,332,TRUE,5/20/2021 11:13,R_2YyOwzOGA1SH0OX,,anonymous,EN,Yes,5d4a03a7278a80001a4fa9df,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 11:10,5/20/2021 11:23,IP Address,17,767,FALSE,5/21/2021 11:23,R_23ZCrdp16J8aSc8,,anonymous,EN,Yes,5a6b998a3fb6420001c2f97a,Firefox,88,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,notSet
5/20/2021 11:18,5/20/2021 11:30,IP Address,100,681,TRUE,5/20/2021 11:30,R_e8yWBhWN4Kpl9f3,,anonymous,EN,Yes,5f0395a63963d05bc235abdb,Safari iPhone,14.0.3,iPhone,414x736,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:19,5/20/2021 11:23,IP Address,100,221,TRUE,5/20/2021 11:23,R_OHF86bFOzm1AMnL,,anonymous,EN,Yes,5fd2c24806a84e0d979fac98,Chrome,90.0.4430.85,Macintosh,1280x800,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Real,Real,Real,,,,7,notSet
5/20/2021 11:23,5/20/2021 11:30,IP Address,100,424,TRUE,5/20/2021 11:30,R_3Xk4CxQanE9IvsZ,,anonymous,EN,Yes,5a6b998a3fb6420001c2f97a,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 11:29,5/20/2021 11:32,IP Address,100,205,TRUE,5/20/2021 11:32,R_1IgUAhrZdw3q5mq,,anonymous,EN,Yes,57af9cdda169b50001a434e3,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Real,Real,Real,"Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 11:30,5/20/2021 11:36,IP Address,100,346,TRUE,5/20/2021 11:36,R_1k1Uz1Lb8HZJuwA,,anonymous,EN,Yes,599de51717c03c000151b1f4,Edge,90.0.818.62,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 11:31,5/20/2021 11:35,IP Address,100,263,TRUE,5/20/2021 11:35,R_1hSWZTWpTi87yJu,,anonymous,EN,Yes,5e29ed78eb557a05536b8442,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:32,5/20/2021 11:39,IP Address,100,447,TRUE,5/20/2021 11:39,R_DAJ732wPQ05O5Wh,,anonymous,EN,Yes,5e2d3e464b8a1a33ef37b241,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 11:33,5/20/2021 11:52,IP Address,100,1109,TRUE,5/20/2021 11:52,R_2TMeUx5pqLOi7pz,,anonymous,EN,Yes,5dd0aef6535a7117eb63cae3,Edge,90.0.818.62,Windows NT 10.0,1600x900,Fake,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 11:35,5/20/2021 11:42,IP Address,100,406,TRUE,5/20/2021 11:42,R_2XmkbjOl7wrfsQX,,anonymous,EN,Yes,60997a2e51aca738f07bdce5,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/20/2021 11:35,5/20/2021 11:42,IP Address,100,422,TRUE,5/20/2021 11:42,R_4NIgkinsj6J2AJX,,anonymous,EN,Yes,5d75a081a54634000157ab92,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1536x864,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:35,5/20/2021 11:41,IP Address,100,355,TRUE,5/20/2021 11:41,R_tEa7qAMaPfUd0mB,,anonymous,EN,Yes,602e3fdbe1317694bd1d6a4a,Chrome,90.0.4430.212,Macintosh,1680x1050,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
5/20/2021 11:37,5/20/2021 11:48,IP Address,100,662,TRUE,5/20/2021 11:48,R_puP1jY3cOOyfd1n,,anonymous,EN,Yes,5bd8fabf544d4f000141d94d,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:38,5/20/2021 11:41,IP Address,100,179,TRUE,5/20/2021 11:41,R_ysjLVbJCXQ9lfBn,,anonymous,EN,Yes,5b48f2d0ff7497000125165e,Firefox,88,Windows NT 10.0,2560x1440,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,,,,7,notSet
5/20/2021 11:41,5/20/2021 11:53,IP Address,100,711,TRUE,5/20/2021 11:53,R_3qsrzyoRK17WUJa,,anonymous,EN,Yes,5d2a068fd7d4940019e63136,Firefox,88,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 11:45,5/20/2021 11:54,IP Address,100,512,TRUE,5/20/2021 11:54,R_z6I9R3okNoNO2Yx,,anonymous,EN,Yes,5dc483cf74939e34e55c3619,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 11:48,5/20/2021 11:52,IP Address,100,251,TRUE,5/20/2021 11:52,R_3ndfHQYkqpX79rZ,,anonymous,EN,Yes,5ff3ae0ff4e2339f1bde4f54,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 11:48,5/20/2021 11:56,IP Address,100,488,TRUE,5/20/2021 11:56,R_26bu2zLvbuF5Pna,,anonymous,EN,Yes,5dd61a909ca8a35c14d8d610,Chrome,90.0.4430.93,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 11:52,5/20/2021 12:09,IP Address,100,1027,TRUE,5/20/2021 12:09,R_3kpoPXNcOhRXfXj,,anonymous,EN,Yes,5f7779300a7c7d2c123a7209,Chrome,90.0.4430.212,Macintosh,1792x1120,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 11:53,5/20/2021 11:58,IP Address,100,262,TRUE,5/20/2021 11:58,R_22Mtt31KByAEEMV,,anonymous,EN,Yes,5a4bf09053a4560001ba0ebf,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 12:03,5/20/2021 12:09,IP Address,100,398,TRUE,5/20/2021 12:09,R_ReMklpzfh4EBAKB,,anonymous,EN,Yes,5c6deaa84e43fe0001b4544d,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:04,5/20/2021 12:09,IP Address,100,291,TRUE,5/20/2021 12:09,R_zd7yN5cXYROlqQp,,anonymous,EN,Yes,6094f7b17c09a999ea106289,Chrome,88.0.4324.152,Linux x86_64,360x800,Real,Fake,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
5/20/2021 12:06,5/20/2021 12:10,IP Address,100,240,TRUE,5/20/2021 12:10,R_3HNE4UScKWVhYkU,,anonymous,EN,Yes,5dd55364dcec8750a2efc32b,Safari iPhone,14.1,iPhone,414x896,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
5/20/2021 12:08,5/20/2021 12:15,IP Address,100,412,TRUE,5/20/2021 12:15,R_3LjuYieZaUP1F5k,,anonymous,EN,Yes,5de7f88b762dc2775b2265b8,Chrome,90.0.4430.93,Windows NT 6.1,1280x1024,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/20/2021 12:11,5/20/2021 12:17,IP Address,100,358,TRUE,5/20/2021 12:17,R_3DveOYGhf400Oi0,,anonymous,EN,Yes,5deacc35443d0b1fe86a4f32,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:21,5/20/2021 12:28,IP Address,100,420,TRUE,5/20/2021 12:28,R_22QR4tBg9m39oUF,,anonymous,EN,Yes,6034badeb512f97ce3682dc7,Chrome,90.0.4430.212,Linux x86_64,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:27,5/20/2021 12:39,IP Address,100,725,TRUE,5/20/2021 12:39,R_1CBVodBSUlz0R0K,,anonymous,EN,Yes,59ff1c68df3fa800015c2d0a,Safari,14.0.3,Macintosh,768x1024,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:30,5/20/2021 12:38,IP Address,100,485,TRUE,5/20/2021 12:38,R_ulwQWo6UPhqTjrj,,anonymous,EN,Yes,5dd3bfcd8b8df139ce007928,Firefox,88,Windows NT 10.0,1280x720,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:32,5/20/2021 12:43,IP Address,100,658,TRUE,5/20/2021 12:43,R_2zoqcflYvfo7hmk,,anonymous,EN,Yes,5a21c736681a240001ff411f,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:33,5/20/2021 12:47,IP Address,100,887,TRUE,5/20/2021 12:47,R_xACBCsjk7WjY1LX,,anonymous,EN,Yes,5dfe8e7bdc8535b21b18ea2f,Firefox,88,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Real,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
5/20/2021 12:34,5/20/2021 12:47,IP Address,100,809,TRUE,5/20/2021 12:47,R_1rHPbT23y3rjcqI,,anonymous,EN,Yes,5fd4d08021ce43067dbc7bba,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:43,5/20/2021 12:53,IP Address,100,629,TRUE,5/20/2021 12:53,R_3NJT9gLhxnVBS5r,,anonymous,EN,Yes,5ef035131f1b2a546b44c391,Edge,90.0.818.62,Windows NT 10.0,1600x900,Real,Real,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:45,5/20/2021 12:48,IP Address,100,178,TRUE,5/20/2021 12:48,R_2PhdNVf86CdHahc,,anonymous,EN,Yes,6099a658faeeb14cfd03d853,Chrome,90.0.4430.212,Macintosh,1920x1080,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:48,5/20/2021 12:58,IP Address,100,601,TRUE,5/20/2021 12:58,R_2S1OT5f211GRMR5,,anonymous,EN,Yes,5c02c3b20eb9aa00010dc4cc,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:52,5/20/2021 13:03,IP Address,100,647,TRUE,5/20/2021 13:03,R_1cZmkz5j2FvoqaW,,anonymous,EN,Yes,5eddb645b663bdac63a4e197,Firefox,78,Macintosh,1280x800,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:53,5/20/2021 12:56,IP Address,100,175,TRUE,5/20/2021 12:56,R_2WHUWGY5JQCiEL4,,anonymous,EN,Yes,5c7cf8b58ca9000001b52f6e,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 12:56,5/20/2021 13:02,IP Address,96,364,FALSE,5/21/2021 13:02,R_1M0NcZrPSqj6ZvP,,anonymous,EN,Yes,5ffdf62d9169a23d1edaceab,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 12:59,5/20/2021 13:09,IP Address,100,602,TRUE,5/20/2021 13:09,R_3fCv7lyzWj5loEF,,anonymous,EN,Yes,5c92870723bd7e001870138e,Chrome,89.0.4389.95,CrOS x86_64 13729.56.0,1092x614,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
5/20/2021 13:03,5/20/2021 13:22,IP Address,100,1107,TRUE,5/20/2021 13:22,R_UnJKqEJfDN1mT4t,,anonymous,EN,Yes,59349d79f1b3f00001964d04,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services,Other",No,,7,notSet
5/20/2021 13:04,5/20/2021 13:13,IP Address,100,573,TRUE,5/20/2021 13:13,R_3dTb2LHwKj65iPb,,anonymous,EN,Yes,609795d3a3693e93c272ff77,Safari,14.0.3,Macintosh,1440x900,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
5/20/2021 13:15,5/20/2021 13:23,IP Address,100,483,TRUE,5/20/2021 13:23,R_1ghmfbCjOdB39WJ,,anonymous,EN,Yes,605f7137ced691969045c606,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
5/20/2021 13:19,5/20/2021 13:24,IP Address,100,277,TRUE,5/20/2021 13:24,R_2zHoxi4Nm9t80V1,,anonymous,EN,Yes,5a59305aeedc320001427f5f,Safari,14.0.2,Macintosh,768x1024,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
5/20/2021 13:24,5/20/2021 13:31,IP Address,100,387,TRUE,5/20/2021 13:31,R_VVINIK9eLTV2Kqd,,anonymous,EN,Yes,6057e5cb29283964a42bd6a0,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
