session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
609a2d7366a8918d8d83f041,5f0b33e16edeb5429793f878,APPROVED,2021-05-11 07:08:37.594000,2021-05-11 07:11:44.377000,186.783,54,510,2,100,2021-05-14 02:40:01.883000,3E161575,Russian Federation,United States,Part-Time,White,Russian,United States,Female,No
609a2eb66410895eab2152ff,5712c4e7fdce5300121e1fa9,APPROVED,2021-05-11 07:13:58.691000,2021-05-11 07:18:51.478000,292.787,69,344,0,100,2021-05-14 02:31:42.383000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a302f44dd7b501111f31c,5a4fab63eedc32000141ec5c,APPROVED,2021-05-11 07:20:15.615000,2021-05-11 07:25:32.329000,316.714,41,1408,2,100,2021-05-14 02:55:56.646000,3E161575,United States,United States,Full-Time,Asian,English,United States,Female,No
609a3391278deb1e12addbc8,5cd8b554e0130b0019b21a1b,APPROVED,2021-05-11 07:34:41.499000,2021-05-11 07:43:33.972000,532.473,50,120,2,97,2021-05-14 02:52:13.129000,3E161575,United States,United States,Full-Time,Black,English,United States,Female,No
609a33e6e8f13d312de56c90,5c1df5d510677f0001d9f6a5,APPROVED,2021-05-11 07:39:34.655000,2021-05-11 07:43:22.117000,227.462,43,456,6,98,2021-05-14 02:55:07.720000,3E161575,United States,United States,Full-Time,Black,English,United States,Female,No
609a37f4ebd7bd60e00cbf98,5dce1435253aa90bbf267fec,APPROVED,2021-05-11 07:53:24.607000,2021-05-11 07:57:32.699000,248.092,69,165,0,100,2021-05-14 02:31:44.198000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a3b930dcd76f66c75b105,5c8eb16ed169ac0001c27629,APPROVED,2021-05-11 08:08:57.071000,2021-05-11 08:14:40.728000,343.657,68,1366,1,100,2021-05-14 02:31:45.672000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a3c1400b1789c52f24119,5e63912d08c2ef10e6a85688,APPROVED,2021-05-11 08:11:04.675000,2021-05-11 08:15:35.414000,270.739,46,618,2,100,2021-05-14 02:55:09.818000,3E161575,United States,United States,Full-Time,Black,English,United States,Female,No
609a3f5db7f257d67efd6524,5c6f21ecf957540001a5196b,APPROVED,2021-05-11 08:25:07.618000,2021-05-11 08:34:16.152000,548.534,60,764,2,100,2021-05-14 02:46:59.075000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a3f93c07f46567db7002e,5dda993086c886a06ce9108d,APPROVED,2021-05-11 08:25:55.784000,2021-05-11 08:28:46.826000,171.042,74,1158,8,98,2021-05-14 02:31:50.663000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a40587f975119f6d90f4c,5e29ed78eb557a05536b8442,APPROVED,2021-05-11 08:29:19.322000,2021-05-11 08:33:07.261000,227.939,53,1186,2,100,2021-05-14 02:28:04.073000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a40b2031d178e9406b530,5d1f8b172e9f8d00015793c1,APPROVED,2021-05-11 08:30:45.329000,2021-05-11 08:33:21.433000,156.104,60,923,10,97,2021-05-14 02:47:01.823000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a4113eb97c225f5fdb31f,5be781ca3b047e0001a39e47,APPROVED,2021-05-11 08:32:19.852000,2021-05-11 08:38:00.337000,340.485,61,1167,4,100,2021-05-14 02:31:54.860000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a414ce6f64052be6c9c30,5e7e2df818ff3207c8846b93,APPROVED,2021-05-11 08:33:22.436000,2021-05-11 08:38:43.953000,321.517,75,892,6,99,2021-05-14 02:47:06.006000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
609a41a640dae6006d8fb522,5df7e47ef87bca5760860c2a,APPROVED,2021-05-11 08:34:46.882000,2021-05-11 08:47:08.114000,741.232,69,692,5,99,2021-05-14 02:31:58.355000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a42232d79cc4822f579e4,5d3bfd65aca82300157c95c2,APPROVED,2021-05-11 08:36:51.838000,2021-05-11 08:40:22.640000,210.802,58,670,1,100,2021-05-14 02:28:08.106000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a44a128dc42dd95cbe1a2,5ec9cf3ed4642d4ebb802b42,APPROVED,2021-05-11 08:47:34.811000,2021-05-11 08:52:02.967000,268.156,53,827,0,100,2021-05-14 02:28:10.445000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a452f31cad5e95785a2a2,5de197e923a5111f4fda41de,APPROVED,2021-05-11 08:49:51.005000,2021-05-11 09:02:11.675000,740.67,64,642,3,100,2021-05-14 02:47:08.950000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a46ac1b934fc58bfcd4cf,5be7a4f33b047e0001a3a4cd,APPROVED,2021-05-11 08:56:19.723000,2021-05-11 09:00:57.023000,277.3,63,1279,7,99,2021-05-14 02:32:01.875000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
609a474109ac91e5bf3282ca,5f4a4da1575d605c43bef871,APPROVED,2021-05-11 08:59:05.395000,2021-05-11 09:05:02.664000,357.269,62,765,1,100,2021-05-14 02:32:05.842000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
609a47dc1255fa6e2ff9f1cd,5f5bf9beef06253d2b621fc3,APPROVED,2021-05-11 09:01:22.494000,2021-05-11 09:10:00.036000,517.542,74,642,2,100,2021-05-14 02:47:11.378000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
609a486ac4c84fdb7ee4ebf9,5d1cc8c3baf85a0001fcd973,APPROVED,2021-05-11 09:03:38.160000,2021-05-11 09:07:12.083000,213.923,51,1330,4,100,2021-05-14 02:56:36.135000,3E161575,United States,United States,Full-Time,Asian,English,United States,Female,No
609a490a7cb53bb2c008a446,5e237189f0b71e629c6efe62,APPROVED,2021-05-11 09:08:00.262000,2021-05-11 09:12:13.945000,253.683,50,889,14,97,2021-05-14 02:28:13.914000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a49ee06ae1d085bdf1815,5ed2f70cae98302901c31d4f,APPROVED,2021-05-11 09:10:38.916000,2021-05-11 09:23:34.937000,776.021,43,803,1,100,2021-05-14 02:58:49.805000,3E161575,Indonesia,United States,DATA EXPIRED,Mixed,DATA EXPIRED,United States,Female,DATA EXPIRED
609a4a97cfb70d769c32a405,5995be89f9db7d0001895993,APPROVED,2021-05-11 09:13:02.379000,2021-05-11 09:16:53.037000,230.658,63,1399,3,100,2021-05-14 02:32:09.588000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a4b664de6e38f7fa79ba9,60367f78082e3dedb8238ea3,APPROVED,2021-05-11 09:16:26.168000,2021-05-11 09:20:46.646000,260.478,74,290,3,99,2021-05-14 02:32:13.606000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
609a4bdcb5cc73cda378ed46,5dfb693a73d72487b1fe495b,APPROVED,2021-05-11 09:18:20.024000,2021-05-11 09:22:55.782000,275.758,66,1133,6,99,2021-05-14 02:47:13.841000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a4c45da017db179dac239,583ec287ad2f4300014b355a,APPROVED,2021-05-11 09:20:06.967000,2021-05-11 09:22:59.975000,173.008,64,573,0,100,2021-05-14 02:47:18.794000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a4d28fd56009109eb4739,5e36f211c5175f000b4038e9,APPROVED,2021-05-11 09:23:52.970000,2021-05-11 09:28:50.050000,297.08,73,141,2,99,2021-05-14 02:32:16.118000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a4d30f0f075dcccc4c338,5898b6e256357700011c2c6b,APPROVED,2021-05-11 09:24:11.741000,2021-05-11 09:26:27.272000,135.531,63,1394,30,95,2021-05-14 02:47:21.060000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a4d87d8cd39d87b8f3c4d,5d8a64630ffb9c001746ca2c,APPROVED,2021-05-11 09:25:46.707000,2021-05-11 09:40:11.157000,864.45,61,1545,4,100,2021-05-14 02:41:36.262000,3E161575,United States,United States,Full-Time,Asian,English,United States,Male,No
609a4fc55337fea3ce308de5,5fed341d46872ef4c4542e2f,APPROVED,2021-05-11 09:35:01.118000,2021-05-11 09:38:36.942000,215.824,69,224,1,100,2021-05-14 02:41:41.611000,3E161575,Japan,United States,Full-Time,Asian,DATA EXPIRED,United States,Male,No
609a504a29f403b56a59472c,5ff12368d42dc550d649c762,APPROVED,2021-05-11 09:37:17.314000,2021-05-11 09:38:56.095000,98.781,54,383,0,100,2021-05-14 02:28:17.408000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a504e303786cbf5f2df9a,58db227dc207720001e2f63a,APPROVED,2021-05-11 09:37:18.834000,2021-05-11 09:43:47.623000,388.789,55,642,0,100,2021-05-14 02:28:19.333000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a520966133fb4d838d4c5,5bc5552a23ecbb00012d6cb5,APPROVED,2021-05-11 09:44:47.047000,2021-05-11 09:48:00.985000,193.938,65,1810,7,100,2021-05-14 02:32:17.494000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a5252a7072d1a403422e7,5d498ea0faa15b001acd4a5d,APPROVED,2021-05-11 09:45:57.269000,2021-05-11 09:48:47.104000,169.835,71,763,14,95,2021-05-14 02:32:23.093000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a53526c38edbbf5e48245,5c330cefca23620001b262b1,APPROVED,2021-05-11 09:50:15.763000,2021-05-11 09:56:05.104000,349.341,56,923,3,100,2021-05-14 02:52:14.522000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,DATA EXPIRED,United States,Female,DATA EXPIRED
609a53594fe93304cc20cb7a,5f10ebf51fcefe437be3478c,APPROVED,2021-05-11 09:50:17.811000,2021-05-11 09:54:56.773000,278.962,49,646,11,97,2021-05-14 02:56:00.769000,3E161575,India,United States,Full-Time,Asian,English,United States,Female,No
609a538120e633de15eb7079,583b397f54686200010f1d20,APPROVED,2021-05-11 09:51:14.655000,2021-05-11 09:57:12.697000,358.042,49,2220,8,100,2021-05-14 02:55:12.193000,3E161575,United States,United States,Full-Time,Black,English,United States,Female,No
609a544097e0c85ab730d24c,5f3678f5997c28018ad180d5,APPROVED,2021-05-11 09:54:08.889000,2021-05-11 10:00:48.104000,399.215,61,394,2,99,2021-05-14 02:32:25.685000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
609a5493a26d4ed3f0b1bdaa,5a2fd74c3eff6600016f21ee,APPROVED,2021-05-11 09:55:31.745000,2021-05-11 09:57:45.841000,134.096,52,1796,3,100,2021-05-14 02:36:59.015000,3E161575,United States,United States,Full-Time,Asian,English,United States,Male,No
609a54d39d4d8b411fe05594,5d8b8a43614b30001a632f69,APPROVED,2021-05-11 09:56:39.697000,2021-05-11 10:06:21.531000,581.834,83,455,2,100,2021-05-14 02:32:27.640000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a54d66653b8d3983c794b,5c365b5e8821900001b3876c,APPROVED,2021-05-11 09:56:40.572000,2021-05-11 09:59:34.276000,173.704,60,1430,2,100,2021-05-14 02:32:30.642000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a54f259bcf03c0959b941,5c92870723bd7e001870138e,APPROVED,2021-05-11 10:00:30.942000,2021-05-11 10:06:56.336000,385.394,77,1308,5,100,2021-05-14 02:47:25.137000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a555f2f13264aaee7dcac,5e9c8deb90dd470441c7f98e,APPROVED,2021-05-11 09:58:55.057000,2021-05-11 10:02:31.791000,216.734,63,554,6,99,2021-05-14 02:32:34.867000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
609a559270835b04e47fb706,567dd32b4f0ef30006dbb718,APPROVED,2021-05-11 09:59:49.361000,2021-05-11 10:12:00.385000,731.024,54,3018,1,100,2021-05-14 02:52:17.551000,3E161575,United States,United States,Full-Time,Black,English,United States,Female,No
609a562fc530848e108dd6d6,5a9b1eb7873cda0001dcb3c4,APPROVED,2021-05-11 10:02:25.080000,2021-05-11 10:05:19.449000,174.369,71,711,0,100,2021-05-14 02:32:37.725000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a56e331907674e955f90f,5c3c7913b4f22c0001a0809c,APPROVED,2021-05-11 10:05:23.011000,2021-05-11 10:12:53.364000,450.353,68,1638,2,100,2021-05-14 02:47:30.429000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a57aceeffaea7eb35290d,5d6fbd3f9ba41b0018d20082,APPROVED,2021-05-11 10:12:40.181000,2021-05-11 10:14:20.999000,100.818,59,1423,7,99,2021-05-14 02:28:21.793000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a57f5ed9880095b3174a5,5e1276f7e69d0a912635da16,APPROVED,2021-05-11 10:10:13.536000,2021-05-11 10:15:17.387000,303.851,62,826,1,100,2021-05-14 02:32:40.288000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a5817cd3002830d30b755,5fe4ee0a18b76b2c7bb1c4ba,APPROVED,2021-05-11 10:10:36.974000,2021-05-11 10:13:50.166000,193.192,63,186,2,100,2021-05-14 02:47:34.909000,3E161575,United States,United States,Other,White,DATA EXPIRED,United States,Male,No
609a5846950dbda2cc6178fe,5e2d96d3bc554937d1b3917a,APPROVED,2021-05-11 10:11:20.788000,2021-05-11 10:18:04.368000,403.58,63,804,5,99,2021-05-14 02:47:36.391000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a589414bcf0040e27f38d,5f8b4d2818b10425e7305610,APPROVED,2021-05-11 10:12:53.688000,2021-05-11 10:17:37.675000,283.987,65,282,0,100,2021-05-14 02:47:40.666000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Male,No
609a58e48191d4e32756daae,5f032c613963d04d69c9327b,APPROVED,2021-05-11 10:14:03.087000,2021-05-11 10:30:33.075000,989.988,68,484,2,100,2021-05-14 02:47:42.348000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
609a58eddd742e083430ecbf,5df1822669a11709f1421d2e,APPROVED,2021-05-11 10:14:08.119000,2021-05-11 10:19:08.642000,300.523,62,943,0,100,2021-05-14 02:32:43.795000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a59977412bb0527e2310b,5ef11fdda0736031899eb5dc,APPROVED,2021-05-11 10:16:58.476000,2021-05-11 10:23:55.833000,417.357,60,723,6,99,2021-05-14 02:32:46.974000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a5a4aca0e4cad031fe649,5fd0ceb0bb24d90009e6fc4f,APPROVED,2021-05-11 10:20:07.703000,2021-05-11 10:24:35.086000,267.383,73,481,0,100,2021-05-14 02:47:44.473000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
609a5ace608ddeb0acb83ce0,5fe9ab25ebffe44102589e4c,APPROVED,2021-05-11 10:22:10.471000,2021-05-11 10:24:42.438000,151.967,44,132,3,98,2021-05-14 02:55:19.443000,3E161575,United States,United States,Part-Time,Black,DATA EXPIRED,United States,Female,No
609a5b7101ba1414b726adc9,5ff3ae0ff4e2339f1bde4f54,APPROVED,2021-05-11 10:24:49.511000,2021-05-11 10:26:55.743000,126.232,65,258,1,100,2021-05-14 02:47:46.589000,3E161575,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
609a5bdaa5bd30bbde2c22e4,599ec7dc617ca80001fcd124,APPROVED,2021-05-11 10:26:37.764000,2021-05-11 10:27:52.774000,75.01,59,1006,6,99,2021-05-14 02:28:26.727000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a5c2c7b012caa2989c3b1,55f5946a32af74001017047b,APPROVED,2021-05-11 10:30:55.159000,2021-05-11 11:03:29.808000,1954.649,60,2010,11,99,2021-05-14 02:47:48.223000,3E161575,United States,United States,Other,White,English,United States,Male,No
609a5c8f809d0fbf20015c68,5ea716ca0f570b098f14e459,APPROVED,2021-05-11 10:29:40.389000,2021-05-11 10:33:03.198000,202.809,56,715,2,100,2021-05-14 02:51:23.688000,3E161575,United States,United States,Full-Time,Mixed,English,United States,Male,No
609a5ca65179e5e0af02d075,5c38f43bb594c40001212d39,APPROVED,2021-05-11 10:30:01.947000,2021-05-11 10:34:00.854000,238.907,72,1111,5,99,2021-05-14 02:47:55.018000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a5d7c115d8cce73beb1c2,6051536b3e81428095504b35,APPROVED,2021-05-11 10:35:37.850000,2021-05-11 11:00:17.186000,1479.336,62,246,2,100,2021-05-14 02:47:58.548000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Male,No
609a5f2e2180a4927de417b4,5e84f020507cd30b367b2624,APPROVED,2021-05-11 10:40:52.552000,2021-05-11 10:44:10.651000,198.099,66,773,4,100,2021-05-14 02:48:00.132000,3E161575,United States,United States,Other,White,English,United States,Male,No
609a5f9ced88397910d245a7,594d09b72d8f240001481113,APPROVED,2021-05-11 10:42:40.779000,2021-05-11 10:52:00.139000,559.36,71,918,7,99,2021-05-14 02:48:04.510000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
609a60c4264b5619d95e1edb,6088acc5decc809dbe82850b,APPROVED,2021-05-11 10:47:32.494000,2021-05-11 10:52:42.598000,310.104,50,79,0,100,2021-05-14 02:28:30.495000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a60fe9bac1b7cf8e7a8fe,60831f4d98e71bbbe8a85ee2,APPROVED,2021-05-11 10:48:29.998000,2021-05-11 10:54:01.641000,331.643,71,12,0,100,2021-05-14 02:48:07.432000,3E161575,United States,,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Male,No
609a614a7d04546eceb8a58b,56e70a4cc89073000de74a5f,APPROVED,2021-05-11 10:49:49.339000,2021-05-11 10:51:47.849000,118.51,71,2261,21,98,2021-05-14 02:48:08.537000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a615d4f69b0c25202bc02,5f9b6cc0e01ad13902b38f60,APPROVED,2021-05-11 10:50:07.956000,2021-05-11 10:51:51.527000,103.571,55,575,11,96,2021-05-14 02:28:31.723000,3E161575,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
609a617e2df5df4a1645a9f3,606479c20b621e3a22d6c0d5,APPROVED,2021-05-11 10:50:41.199000,2021-05-11 11:05:38.782000,897.583,55,184,0,100,2021-05-14 02:28:34.491000,3E161575,United States,United States,Full-Time,White,,United States,Male,No
609a61d8b77f9ae12cefe734,5ca6bbf13b5fcf00100996e9,APPROVED,2021-05-11 10:52:12.464000,2021-05-11 10:54:43.456000,150.992,55,1390,8,99,2021-05-14 02:28:35.930000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a61e9c15c6fb444adcab3,5be2beac398f560001a58df7,APPROVED,2021-05-11 10:52:29.003000,2021-05-11 11:01:30.166000,541.163,56,1121,2,100,2021-05-14 02:28:40.498000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a620dac216a896069fc92,5484655ffdf99b07b28f22cc,APPROVED,2021-05-11 10:53:40.937000,2021-05-11 10:59:11.997000,331.06,73,567,2,100,2021-05-14 02:48:15.599000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a624abbc7f4b2978f9ce7,5ee64e85c682de3a880579c6,APPROVED,2021-05-11 11:02:19.973000,2021-05-11 11:08:49.830000,389.857,72,832,2,100,2021-05-14 02:48:18.121000,3E161575,United States,United States,Other,White,English,United States,Male,No
609a6273001839bd11ac5cd9,6029acb673830e93bcc9230f,APPROVED,2021-05-11 10:55:30.792000,2021-05-11 10:58:06.455000,155.663,70,327,5,98,2021-05-14 02:48:20.909000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Male,No
609a62c338dbf84f55c84c04,5c449f7948956f0001547a85,APPROVED,2021-05-11 10:56:08.534000,2021-05-11 10:59:07.475000,178.941,58,551,3,99,2021-05-14 02:28:43.936000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a62dfa07a8ce572565eba,5c0fb019a166d7000138909b,APPROVED,2021-05-11 10:56:31.192000,2021-05-11 11:02:59.756000,388.564,59,579,7,98,2021-05-14 02:28:46.763000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a6343359eb28506192394,5c1976c90d57c30001b4162c,APPROVED,2021-05-11 11:06:17.504000,2021-05-11 11:27:29.912000,1272.408,69,1076,1,100,2021-05-14 02:32:50.447000,3E161575,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
609a636efcc9e725d50eafe3,5bf55a643a426e00019e3990,APPROVED,2021-05-11 10:58:59.422000,2021-05-11 11:01:32.153000,152.731,62,1472,4,100,2021-05-14 02:48:22.666000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a63c6010d8919cb1812bb,5c3679e7bef9a20001e36df2,APPROVED,2021-05-11 11:00:29.968000,2021-05-11 11:02:54.713000,144.745,76,164,0,100,2021-05-14 02:32:53.863000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
609a64722226d0f2193c042d,5cd70708dcabe8001b040a0a,APPROVED,2021-05-11 11:03:14.457000,2021-05-11 11:06:04.171000,169.714,60,154,1,99,2021-05-14 02:32:55.321000,3E161575,United Kingdom,United States,DATA EXPIRED,White,English,United States,Female,No
609a648376378360b3d832dc,58642f4de16d530001b34622,APPROVED,2021-05-11 11:03:36.502000,2021-05-11 11:08:11.359000,274.857,61,1765,8,99,2021-05-14 02:48:27.870000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a64953b3a1e7035ac189a,5c22f28d70d93a0001201738,APPROVED,2021-05-11 11:03:49.370000,2021-05-11 11:08:32.932000,283.562,55,1511,2,100,2021-05-14 02:28:49.173000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a64c28c326e42cc5cae4b,6096661415331a9470011640,APPROVED,2021-05-11 11:07:02.414000,2021-05-11 11:19:52.061000,769.647,50,17,0,100,2021-05-14 02:28:53.980000,3E161575,United States,,Full-Time,White,,United States,Male,No
609a64c913b9d550d8574b16,6096629b00bcde565cd0cea3,APPROVED,2021-05-11 11:07:07.515000,2021-05-11 11:19:15.331000,727.816,50,19,0,100,2021-05-14 02:28:55.129000,3E161575,United States,,Full-Time,White,,United States,Male,No
609a651319286794b49442ff,5d6376ec7e447f001c971315,APPROVED,2021-05-11 11:05:55.079000,2021-05-11 11:22:42.566000,1007.487,64,605,3,99,2021-05-14 02:58:09.441000,3E161575,United States,United States,Part-Time,Black,English,United States,Female,No
609a65c6099a3678d3a53574,5e987a22826ef708dc75c698,APPROVED,2021-05-11 11:08:59.234000,2021-05-11 11:13:51.954000,292.72,64,809,2,100,2021-05-14 02:58:11.767000,3E161575,United States,United States,Part-Time,Black,English,United States,Female,No
609a667cc383c957f1e0e817,605d99820672f39b951da85d,APPROVED,2021-05-11 11:12:00.279000,2021-05-11 11:15:07.906000,187.627,69,186,1,100,2021-05-14 02:52:43.700000,3E161575,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Male,No
609a66885af942fbaf635082,607331e66524baf7ddfaae21,APPROVED,2021-05-11 11:12:16.222000,2021-05-11 11:15:30.719000,194.497,44,129,2,99,2021-05-14 02:55:20.883000,3E161575,United States,United States,Full-Time,Black,DATA EXPIRED,United States,Female,No
609a67459520f31c42c6d44b,5e4aa550ad8f2a000a9adf84,APPROVED,2021-05-11 11:15:17.087000,2021-05-11 11:25:52.558000,635.471,69,694,13,95,2021-05-14 02:58:16.441000,3E161575,United States,United States,Other,Black,English,United States,Female,No
609a67792bdc09951fe5098a,5d79156e0c89aa0001026dc8,APPROVED,2021-05-11 11:16:13.458000,2021-05-11 11:30:11.775000,838.317,59,804,9,98,2021-05-14 02:28:56.162000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
609a677abe410e7f0556103e,5ecbe5e254cc883c02f52be8,APPROVED,2021-05-11 11:16:13.722000,2021-05-11 11:18:45.840000,152.118,62,860,3,100,2021-05-14 02:32:57.581000,3E161575,United States,United States,Other,White,English,United States,Female,No
609a67ae909c2f5025c66ab2,5e9e164fae5c8e1c190b69ea,RETURNED,2021-05-11 11:17:02.009000,,262641.927274,74,344,6,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
609a67bbd3f6a4da7ce46ce7,5c4de8f726093e000134ee6e,APPROVED,2021-05-11 11:17:15.746000,2021-05-11 11:21:31.454000,255.708,53,1684,4,100,2021-05-14 02:28:59.729000,3E161575,United States,United States,Full-Time,White,English,United States,Male,No
609a67dc75165356a7e02d7b,5f0395a63963d05bc235abdb,APPROVED,2021-05-11 11:17:53.633000,2021-05-11 11:22:52.930000,299.297,63,763,0,100,2021-05-14 02:33:00.590000,3E161575,Canada,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a68a7bae7f694557789df,6068bf5914131f3a1a80a413,APPROVED,2021-05-11 11:21:17.130000,2021-05-11 11:27:00.252000,343.122,66,153,1,100,2021-05-14 02:48:32.779000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United States,Male,No
609a6948c3dc39e8ae06293b,5c32331c70d93a00012338fd,APPROVED,2021-05-11 11:24:09.541000,2021-05-11 11:31:02.992000,413.451,61,1012,8,99,2021-05-14 02:33:03.914000,3E161575,United States,United States,Part-Time,White,English,United States,Female,No
609a69705bcae29fa2a4115f,5a6115d2b9e3b50001a6ca82,APPROVED,2021-05-11 11:24:36.870000,2021-05-11 11:32:37.265000,480.395,64,1617,7,99,2021-05-14 02:33:07.125000,3E161575,United States,United States,Full-Time,White,English,United States,Female,No
609a69c2b6c80aa9c2061972,5a502ce176d1c60001aa973d,APPROVED,2021-05-11 11:25:57.962000,2021-05-11 11:32:57.824000,419.862,61,657,4,99,2021-05-14 02:33:12.152000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
609a69d03585b45c6d53019b,59d75f1b8fd07a0001841feb,APPROVED,2021-05-11 11:26:10.580000,2021-05-11 11:29:42.013000,211.433,67,1504,1,100,2021-05-14 02:48:35.230000,3E161575,United States,United States,Part-Time,White,English,United States,Male,No
609a6a120926eb1e1470c25e,5edc3f9696a72790ae256a27,APPROVED,2021-05-11 11:27:14.439000,2021-05-11 11:35:20.901000,486.462,60,612,6,98,2021-05-14 02:33:14.639000,3E161575,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
