StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,ImportantInformation,AmazonPayment,AmazonDelay,RedCross,Disability,ssa_optout,replacementCard,annualReminderKLEW,lt_medicare,sms_disability,lt_suspension,sms_redcross,Previously_Targeted,Lost_Money,Amount_Lost,attentionCheck,surveyArm
2021-05-20 10:54:03,2021-05-20 11:10:14,IP Address,71.58.107.95,100,970,True,2021-05-20 11:10:14,R_1Fhn7kv0BesMLu3,,,,,40.7957000732421875,-77.8618011474609375,anonymous,EN,Yes,60831f4d98e71bbbe8a85ee2,Firefox,88.0,Windows NT 10.0,1536x864,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:02:34,2021-05-20 11:12:29,IP Address,216.14.3.194,100,595,True,2021-05-20 11:12:29,R_3gO9nCJZGB8ON0Y,,,,,34.0348968505859375,-117.618499755859375,anonymous,EN,Yes,574cca765e5491000f3c89e0,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-19 11:12:47,2021-05-19 11:13:22,IP Address,73.1.252.162,9,34,False,2021-05-20 11:13:23,R_VJuxedtEm8chSwx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,notSet
2021-05-20 11:07:55,2021-05-20 11:13:28,IP Address,162.230.99.72,100,332,True,2021-05-20 11:13:28,R_2YyOwzOGA1SH0OX,,,,,37.0493927001953125,-94.50689697265625,anonymous,EN,Yes,5d4a03a7278a80001a4fa9df,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:19:40,2021-05-20 11:23:22,IP Address,108.88.118.112,100,221,True,2021-05-20 11:23:22,R_OHF86bFOzm1AMnL,,,,,33.590301513671875,-101.937103271484375,anonymous,EN,Yes,5fd2c24806a84e0d979fac98,Chrome,90.0.4430.85,Macintosh,1280x800,Real,Real,Real,Real,Real,Fake,Fake,Fake,Real,Real,Real,Real,,,,7,notSet
2021-05-20 11:18:49,2021-05-20 11:30:10,IP Address,66.176.3.24,100,681,True,2021-05-20 11:30:10,R_e8yWBhWN4Kpl9f3,,,,,26.611297607421875,-80.1743011474609375,anonymous,EN,Yes,5f0395a63963d05bc235abdb,Safari iPhone,14.0.3,iPhone,414x736,Real,Fake,Real,Real,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 11:23:43,2021-05-20 11:30:47,IP Address,136.34.88.233,100,424,True,2021-05-20 11:30:48,R_3Xk4CxQanE9IvsZ,,,,,39.199493408203125,-94.52649688720703125,anonymous,EN,Yes,5a6b998a3fb6420001c2f97a,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:29:27,2021-05-20 11:32:52,IP Address,24.1.198.146,100,205,True,2021-05-20 11:32:53,R_1IgUAhrZdw3q5mq,,,,,41.7191009521484375,-88.3303985595703125,anonymous,EN,Yes,57af9cdda169b50001a434e3,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Real,Real,Real,"Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 11:31:31,2021-05-20 11:35:55,IP Address,108.4.56.125,100,263,True,2021-05-20 11:35:55,R_1hSWZTWpTi87yJu,,,,,37.4611968994140625,-77.39499664306640625,anonymous,EN,Yes,5e29ed78eb557a05536b8442,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Real,Fake,Fake,Real,"Someone claiming to be from your company (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 11:30:50,2021-05-20 11:36:37,IP Address,47.214.179.169,100,346,True,2021-05-20 11:36:37,R_1k1Uz1Lb8HZJuwA,,,,,34.64739990234375,-92.9806976318359375,anonymous,EN,Yes,599de51717c03c000151b1f4,Edge,90.0.818.62,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 11:32:18,2021-05-20 11:39:45,IP Address,70.119.238.148,100,447,True,2021-05-20 11:39:46,R_DAJ732wPQ05O5Wh,,,,,32.999298095703125,-96.83460235595703125,anonymous,EN,Yes,5e2d3e464b8a1a33ef37b241,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 11:35:53,2021-05-20 11:41:48,IP Address,73.202.149.224,100,355,True,2021-05-20 11:41:48,R_tEa7qAMaPfUd0mB,,,,,37.782501220703125,-122.43499755859375,anonymous,EN,Yes,602e3fdbe1317694bd1d6a4a,Chrome,90.0.4430.212,Macintosh,1680x1050,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Real,Someone selling fraudulent goods or services,No,,7,notSet
2021-05-20 11:38:59,2021-05-20 11:41:58,IP Address,24.18.153.117,100,179,True,2021-05-20 11:41:59,R_ysjLVbJCXQ9lfBn,,,,,47.3235931396484375,-122.318695068359375,anonymous,EN,Yes,5b48f2d0ff7497000125165e,Firefox,88.0,Windows NT 10.0,2560x1440,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Real,Fake,,,,7,notSet
2021-05-20 11:35:32,2021-05-20 11:42:19,IP Address,99.108.225.74,100,406,True,2021-05-20 11:42:19,R_2XmkbjOl7wrfsQX,,,,,39.227294921875,-86.46600341796875,anonymous,EN,Yes,60997a2e51aca738f07bdce5,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Fake,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-20 11:35:44,2021-05-20 11:42:47,IP Address,69.145.33.171,100,422,True,2021-05-20 11:42:47,R_4NIgkinsj6J2AJX,,,,,46.852203369140625,-114.02140045166015625,anonymous,EN,Yes,5d75a081a54634000157ab92,Chrome,90.0.4430.100,CrOS x86_64 13816.64.0,1536x864,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 11:37:37,2021-05-20 11:48:39,IP Address,157.131.142.254,100,662,True,2021-05-20 11:48:40,R_puP1jY3cOOyfd1n,,,,,37.8668060302734375,-122.2924041748046875,anonymous,EN,Yes,5bd8fabf544d4f000141d94d,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Fake,Real,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 11:33:55,2021-05-20 11:52:25,IP Address,162.40.3.93,100,1109,True,2021-05-20 11:52:26,R_2TMeUx5pqLOi7pz,,,,,34.215301513671875,-83.4503021240234375,anonymous,EN,Yes,5dd0aef6535a7117eb63cae3,Edge,90.0.818.62,Windows NT 10.0,1600x900,Fake,Real,Real,Real,Fake,Real,Real,Real,Real,Real,Real,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:48:30,2021-05-20 11:52:42,IP Address,75.73.42.76,100,251,True,2021-05-20 11:52:42,R_3ndfHQYkqpX79rZ,,,,,45.0648040771484375,-92.8466033935546875,anonymous,EN,Yes,5ff3ae0ff4e2339f1bde4f54,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:41:28,2021-05-20 11:53:19,IP Address,69.210.143.200,100,711,True,2021-05-20 11:53:20,R_3qsrzyoRK17WUJa,,,,,43.250396728515625,-88.00479888916015625,anonymous,EN,Yes,5d2a068fd7d4940019e63136,Firefox,88.0,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 11:45:48,2021-05-20 11:54:20,IP Address,73.170.157.48,100,512,True,2021-05-20 11:54:20,R_z6I9R3okNoNO2Yx,,,,,36.968902587890625,-121.99029541015625,anonymous,EN,Yes,5dc483cf74939e34e55c3619,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 11:48:49,2021-05-20 11:56:58,IP Address,72.28.169.249,100,488,True,2021-05-20 11:56:59,R_26bu2zLvbuF5Pna,,,,,33.5077056884765625,-81.6876983642578125,anonymous,EN,Yes,5dd61a909ca8a35c14d8d610,Chrome,90.0.4430.93,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 11:53:56,2021-05-20 11:58:19,IP Address,75.115.212.89,100,262,True,2021-05-20 11:58:19,R_22Mtt31KByAEEMV,,,,,28.747802734375,-82.499298095703125,anonymous,EN,Yes,5a4bf09053a4560001ba0ebf,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 12:04:10,2021-05-20 12:09:01,IP Address,47.205.132.219,100,291,True,2021-05-20 12:09:01,R_zd7yN5cXYROlqQp,,,,,28.1490020751953125,-82.04109954833984375,anonymous,EN,Yes,6094f7b17c09a999ea106289,Chrome,88.0.4324.152,Linux x86_64,360x800,Real,Fake,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,7,notSet
2021-05-20 11:52:18,2021-05-20 12:09:25,IP Address,108.233.86.106,100,1027,True,2021-05-20 12:09:25,R_3kpoPXNcOhRXfXj,,,,,37.770294189453125,-122.440704345703125,anonymous,EN,Yes,5f7779300a7c7d2c123a7209,Chrome,90.0.4430.212,Macintosh,1792x1120,Fake,Real,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:03:15,2021-05-20 12:09:53,IP Address,73.141.173.188,100,398,True,2021-05-20 12:09:54,R_ReMklpzfh4EBAKB,,,,,40.1808929443359375,-75.21559906005859375,anonymous,EN,Yes,5c6deaa84e43fe0001b4544d,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:06:57,2021-05-20 12:10:58,IP Address,71.225.170.45,100,240,True,2021-05-20 12:10:58,R_3HNE4UScKWVhYkU,,,,,39.8860931396484375,-75.33489990234375,anonymous,EN,Yes,5dd55364dcec8750a2efc32b,Safari iPhone,14.1,iPhone,414x896,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Fake,Fake,Fake,Fake,Other,No,,7,notSet
2021-05-20 12:08:31,2021-05-20 12:15:24,IP Address,173.63.59.139,100,412,True,2021-05-20 12:15:25,R_3LjuYieZaUP1F5k,,,,,40.6128997802734375,-74.4160003662109375,anonymous,EN,Yes,5de7f88b762dc2775b2265b8,Chrome,90.0.4430.93,Windows NT 6.1,1280x1024,Real,Fake,Real,Real,Fake,Real,Real,Real,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-20 12:11:36,2021-05-20 12:17:35,IP Address,24.119.20.213,100,358,True,2021-05-20 12:17:35,R_3DveOYGhf400Oi0,,,,,43.5196990966796875,-111.52660369873046875,anonymous,EN,Yes,5deacc35443d0b1fe86a4f32,Chrome,90.0.4430.212,Macintosh,1440x900,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:21:15,2021-05-20 12:28:16,IP Address,173.186.213.133,100,420,True,2021-05-20 12:28:17,R_22QR4tBg9m39oUF,,,,,33.4084930419921875,-94.1819000244140625,anonymous,EN,Yes,6034badeb512f97ce3682dc7,Chrome,90.0.4430.212,Linux x86_64,1920x1080,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:30:22,2021-05-20 12:38:28,IP Address,71.231.189.51,100,485,True,2021-05-20 12:38:29,R_ulwQWo6UPhqTjrj,,,,,47.6450958251953125,-122.0424957275390625,anonymous,EN,Yes,5dd3bfcd8b8df139ce007928,Firefox,88.0,Windows NT 10.0,1280x720,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:27:13,2021-05-20 12:39:18,IP Address,76.205.130.8,100,725,True,2021-05-20 12:39:19,R_1CBVodBSUlz0R0K,,,,,36.3834075927734375,-86.451202392578125,anonymous,EN,Yes,59ff1c68df3fa800015c2d0a,Safari,14.0.3,Macintosh,768x1024,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:32:32,2021-05-20 12:43:31,IP Address,98.25.10.77,100,658,True,2021-05-20 12:43:31,R_2zoqcflYvfo7hmk,,,,,34.085296630859375,-80.9167022705078125,anonymous,EN,Yes,5a21c736681a240001ff411f,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:33:09,2021-05-20 12:47:56,IP Address,107.131.145.149,100,887,True,2021-05-20 12:47:57,R_xACBCsjk7WjY1LX,,,,,41.349700927734375,-88.84149932861328125,anonymous,EN,Yes,5dfe8e7bdc8535b21b18ea2f,Firefox,88.0,Windows NT 10.0,1600x900,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Real,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-20 12:34:29,2021-05-20 12:47:59,IP Address,72.94.193.24,100,809,True,2021-05-20 12:47:59,R_1rHPbT23y3rjcqI,,,,,40.2449951171875,-75.1331024169921875,anonymous,EN,Yes,5fd4d08021ce43067dbc7bba,Chrome,90.0.4430.212,Windows NT 10.0,2560x1440,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:45:24,2021-05-20 12:48:22,IP Address,96.38.129.234,100,178,True,2021-05-20 12:48:23,R_2PhdNVf86CdHahc,,,,,39.198699951171875,-119.75260162353515625,anonymous,EN,Yes,6099a658faeeb14cfd03d853,Chrome,90.0.4430.212,Macintosh,1920x1080,Real,Fake,Real,Real,Real,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:43:14,2021-05-20 12:53:43,IP Address,75.85.13.104,100,629,True,2021-05-20 12:53:44,R_3NJT9gLhxnVBS5r,,,,,21.332794189453125,-158.018096923828125,anonymous,EN,Yes,5ef035131f1b2a546b44c391,Edge,90.0.818.62,Windows NT 10.0,1600x900,Real,Real,Real,Fake,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 12:53:25,2021-05-20 12:56:20,IP Address,209.188.34.35,100,175,True,2021-05-20 12:56:20,R_2WHUWGY5JQCiEL4,,,,,33.96539306640625,-78.03589630126953125,anonymous,EN,Yes,5c7cf8b58ca9000001b52f6e,Chrome,90.0.4430.93,Windows NT 10.0,1536x864,Real,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:48:46,2021-05-20 12:58:48,IP Address,128.61.122.131,100,601,True,2021-05-20 12:58:48,R_2S1OT5f211GRMR5,,,,,33.77490234375,-84.39749908447265625,anonymous,EN,Yes,5c02c3b20eb9aa00010dc4cc,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Fake,Real,Fake,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:52:32,2021-05-20 13:03:20,IP Address,47.14.231.174,100,647,True,2021-05-20 13:03:20,R_1cZmkz5j2FvoqaW,,,,,42.204498291015625,-71.83380126953125,anonymous,EN,Yes,5eddb645b663bdac63a4e197,Firefox,78.0,Macintosh,1280x800,Real,Real,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Fake,Real,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 12:59:32,2021-05-20 13:09:34,IP Address,72.70.99.174,100,602,True,2021-05-20 13:09:35,R_3fCv7lyzWj5loEF,,,,,42.5334014892578125,-70.965301513671875,anonymous,EN,Yes,5c92870723bd7e001870138e,Chrome,89.0.4389.95,CrOS x86_64 13729.56.0,1092x614,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 13:04:05,2021-05-20 13:13:38,IP Address,68.231.152.58,100,573,True,2021-05-20 13:13:39,R_3dTb2LHwKj65iPb,,,,,33.77569580078125,-111.78910064697265625,anonymous,EN,Yes,609795d3a3693e93c272ff77,Safari,14.0.3,Macintosh,1440x900,Real,Real,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,7,notSet
2021-05-20 13:03:47,2021-05-20 13:22:14,IP Address,71.87.201.230,100,1107,True,2021-05-20 13:22:15,R_UnJKqEJfDN1mT4t,,,,,35.5019073486328125,-85.017303466796875,anonymous,EN,Yes,59349d79f1b3f00001964d04,Chrome,90.0.4430.212,Windows NT 10.0,1600x900,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Real,Fake,Fake,Real,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 13:15:34,2021-05-20 13:23:38,IP Address,73.22.19.162,100,483,True,2021-05-20 13:23:38,R_1ghmfbCjOdB39WJ,,,,,41.9199066162109375,-88.30750274658203125,anonymous,EN,Yes,605f7137ced691969045c606,Chrome,90.0.4430.212,Windows NT 10.0,1536x864,Real,Real,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-20 13:19:48,2021-05-20 13:24:26,IP Address,174.234.131.10,100,277,True,2021-05-20 13:24:26,R_2zHoxi4Nm9t80V1,,,,,38.59039306640625,-90.34670257568359375,anonymous,EN,Yes,5a59305aeedc320001427f5f,Safari,14.0.2,Macintosh,768x1024,Real,Fake,Real,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 13:24:56,2021-05-20 13:31:23,IP Address,74.69.12.250,100,387,True,2021-05-20 13:31:23,R_VVINIK9eLTV2Kqd,,,,,42.84820556640625,-73.7863006591796875,anonymous,EN,Yes,6057e5cb29283964a42bd6a0,Chrome,90.0.4430.212,Windows NT 10.0,1280x720,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 13:27:44,2021-05-20 13:33:00,IP Address,73.112.68.40,100,316,True,2021-05-20 13:33:01,R_eS8o0Mj2WjEdufv,,,,,40.5554962158203125,-74.28549957275390625,anonymous,EN,Yes,5a2fd74c3eff6600016f21ee,Edge,90.0.818.62,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Fake,Real,Real,Fake,Fake,Fake,Fake,Fake,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,7,notSet
2021-05-20 13:34:28,2021-05-20 13:38:32,IP Address,147.219.218.223,100,243,True,2021-05-20 13:38:32,R_21Ap6rHN5MnURVt,,,,,45.5428009033203125,-94.187103271484375,anonymous,EN,Yes,5a78dbb9ae9a0b0001a97212,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Real,Fake,Fake,Real,Fake,Fake,Fake,Fake,Real,,,,7,notSet
2021-05-20 13:41:31,2021-05-20 13:44:42,IP Address,75.128.216.185,100,191,True,2021-05-20 13:44:42,R_3FIOr5hkgGA1ul4,,,,,43.081207275390625,-89.38449859619140625,anonymous,EN,Yes,5f7058deeb83ab60bb836eae,Chrome,90.0.4430.212,Macintosh,1680x1050,Real,Real,Real,Real,Real,Fake,Real,Fake,Fake,Fake,Real,Real,Someone claiming to be from the IRS (but wasn't),No,,7,notSet
2021-05-20 13:36:08,2021-05-20 13:44:53,IP Address,173.69.52.51,100,525,True,2021-05-20 13:44:53,R_3014HpT9oTFVjUk,,,,,41.7689056396484375,-71.475799560546875,anonymous,EN,Yes,5dce1435253aa90bbf267fec,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Real,Real,Real,Fake,Fake,Real,Real,Real,Fake,Fake,Real,Someone claiming to be from the Social Security Administration (but wasn't),No,,7,notSet
2021-05-20 13:41:50,2021-05-20 13:48:14,IP Address,108.46.58.211,100,383,True,2021-05-20 13:48:14,R_2ZKciZawN6HLbcF,,,,,40.928497314453125,-73.8282012939453125,anonymous,EN,Yes,"57d435c8ca054400014bac35 ",Chrome,89.0.4389.90,Windows NT 6.1,1536x864,Real,Fake,Real,Fake,Fake,Fake,Real,Fake,Real,Fake,Real,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,7,notSet
2021-05-20 14:22:54,2021-05-20 14:29:40,IP Address,24.22.186.149,100,405,True,2021-05-20 14:29:40,R_1hLK14PZON24unQ,,,,,47.61090087890625,-122.33029937744140625,anonymous,EN,Yes,60190457f681522087abda5e,Chrome,90.0.4430.212,Macintosh,1280x800,Real,Real,Real,Real,Fake,Real,Real,Fake,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Yes,100,7,notSet
2021-05-20 14:32:00,2021-05-20 14:35:31,IP Address,68.196.194.53,100,211,True,2021-05-20 14:35:31,R_3RdrXPjcEGTEqxj,,,,,40.7606048583984375,-72.98439788818359375,anonymous,EN,Yes,5fa65c14816c5c26eda49590,Chrome,90.0.4430.212,Windows NT 10.0,1366x768,Real,Fake,Real,Real,Fake,Real,Real,Real,Real,Fake,Fake,Fake,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't)",No,,7,notSet
2021-05-20 14:24:40,2021-05-20 14:36:29,IP Address,184.153.182.79,100,709,True,2021-05-20 14:36:29,R_1i3WO0sH9FkilCB,,,,,43.6842041015625,-70.2816009521484375,anonymous,EN,Yes,5f96301839be85178cb37e0a,Firefox,88.0,Windows NT 10.0,1366x768,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Someone otherwise claiming to be from an organization or group they weren't really from,No,,7,notSet
2021-05-20 14:41:01,2021-05-20 14:43:52,IP Address,73.36.0.254,100,170,True,2021-05-20 14:43:52,R_3kO1tCtGrS0O4bl,,,,,42.0487060546875,-87.8905029296875,anonymous,EN,Yes,5a3bdd2c8d005a0001829f3e,Chrome,90.0.4430.212,Windows NT 10.0,1920x1080,Real,Fake,Real,Fake,Real,Fake,Real,Fake,Fake,Fake,Fake,Fake,,,,7,notSet
2021-05-20 14:40:37,2021-05-20 14:44:55,IP Address,24.177.207.126,100,257,True,2021-05-20 14:44:55,R_2QERF1T7a04x31w,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,Yes,606f93bc3bbcaad7a2b4ea6c,Chrome,90.0.4430.212,Windows NT 10.0,1360x768,Real,Real,Real,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",Yes,150,7,notSet
